"GENEID","DISORDER","mean_log2FC","min_p","combined_p","Direction"
"ENSG00000265750","MDD",-0.385848592,0.010023729,0.010023729,"DOWN"
"ENSG00000265770","MDD",-0.433993344,0.031967157,0.031967157,"DOWN"
"ENSG00000265775","MDD",-0.514155512,0.009291003,0.009291003,"DOWN"
"ENSG00000265787","MDD",0.635868311,0.03865701,0.03865701,"UP"
"ENSG00000265801","MDD",-0.553349289,0.040055787,0.040055787,"DOWN"
"ENSG00000265817","MDD",-0.38173147,0.003350643,0.003350643,"DOWN"
"ENSG00000265828","SZ",0.180673869,0.024598671,0.024598671,"UP"
"ENSG00000265871","BD",0.16859194,0.01477086,0.01477086,"UP"
"ENSG00000265917","MDD",0.771018687,0.008397797,0.008397797,"UP"
"ENSG00000265972","ADHD",0.08387852,5.13e-05,5.13e-05,"UP"
"ENSG00000265972","SZ",-0.3613824,0.04547576,0.04547576,"DOWN"
"ENSG00000266003","ASD",-0.5356523,0.00042368,0.00042368,"DOWN"
"ENSG00000266003","MDD",0.843835863714286,0.002769526,0.002769526,"UP"
"ENSG00000266019","MDD",-0.570531702,0.000321263,0.000321263,"DOWN"
"ENSG00000266028","ADHD",-0.0806051,0.0485807,0.0485807,"DOWN"
"ENSG00000266028","ASD",0.23,0.00182,0.00182,"UP"
"ENSG00000266028","BD",-0.2283208,1.63e-05,1.63e-05,"DOWN"
"ENSG00000266037","MDD",0.65313806125,0.001306509,0.001306509,"UP"
"ENSG00000266038","SZ",0.201776025,0.013586465,0.013586465,"UP"
"ENSG00000266052","MDD",-0.877345774,0.034378891,0.034378891,"DOWN"
"ENSG00000266053","BD",0.5841,0.000232,0.000232,"UP"
"ENSG00000266066","MDD",-1.037000984,0.019651205,0.019651205,"DOWN"
"ENSG00000266074","OCD",-0.402155863,0.00183785,0.00183785,"DOWN"
"ENSG00000266094","BD",-0.1480476,2.01e-05,2.01e-05,"DOWN"
"ENSG00000266107","SZ",0.176282726,0.037717775,0.037717775,"UP"
"ENSG00000266111","MDD",0.390525078,0.023391536,0.023391536,"UP"
"ENSG00000266118","MDD",-0.587359932,0.021282784,0.021282784,"DOWN"
"ENSG00000266127","MDD",-1.02579251666667,0.00028794,0.00028794,"DOWN"
"ENSG00000266135","MDD",1.005553167,0.00447502,0.00447502,"UP"
"ENSG00000266145","MDD",0.531909493,0.046046156,0.046046156,"UP"
"ENSG00000266173","ASD",-0.1215576,8.11e-05,8.11e-05,"DOWN"
"ENSG00000266173","MDD",0.264049799,0.027429931,0.027429931,"UP"
"ENSG00000266215","MDD",-1.119747988,0.026093084,0.026093084,"DOWN"
"ENSG00000266228","BD",0.15679006,0.02823638,0.02823638,"UP"
"ENSG00000266235","MDD",0.16805102,0.0411283,0.0411283,"UP"
"ENSG00000266256","ASD",0.40363225,0.00049049,0.00049049,"UP"
"ENSG00000266258","BD",-0.4093408,0.0002121,0.0002121,"DOWN"
"ENSG00000266258","MDD",0.989091377666667,0.000237637,0.000237637,"UP"
"ENSG00000266262","SZ",0.186912756,0.02688848,0.02688848,"UP"
"ENSG00000266289","MDD",-0.966190996,0.018857229,0.018857229,"DOWN"
"ENSG00000266341","MDD",-0.553869943,0.041831882,0.041831882,"DOWN"
"ENSG00000266357","MDD",-0.391443109666667,0.024364155,0.024364155,"DOWN"
"ENSG00000266371","MDD",-0.4765419228,0.011019288,0.011019288,"DOWN"
"ENSG00000266378","MDD",-0.719594031,0.043261456,0.043261456,"DOWN"
"ENSG00000266401","MDD",-1.374185046,0.000172583,0.000172583,"DOWN"
"ENSG00000266402","MDD",0.861999332,0.002766018,0.002766018,"UP"
"ENSG00000266420","MDD",0.930293516,0.004020146,0.004020146,"UP"
"ENSG00000266456","MDD",-0.950215263,0.013897625,0.013897625,"DOWN"
"ENSG00000266472","MDD",-0.0805911,0.02337055,0.02337055,"DOWN"
"ENSG00000266475","MDD",-0.772412475,0.015647412,0.015647412,"DOWN"
"ENSG00000266486","SZ",0.154325207,0.046682525,0.046682525,"UP"
"ENSG00000266495","MDD",-0.7442206875,0.017362831,0.017362831,"DOWN"
"ENSG00000266501","MDD",-0.835802396,0.019633378,0.019633378,"DOWN"
"ENSG00000266513","MDD",-0.700405683,0.009602795,0.009602795,"DOWN"
"ENSG00000266524","BD",0.17737749,0.0055583,0.0055583,"UP"
"ENSG00000266524","SZ",0.167569689,0.015662376,0.015662376,"UP"
"ENSG00000266527","MDD",-0.716921399,0.041871135,0.041871135,"DOWN"
"ENSG00000266533","BD",0.20957465,0.00384387,0.00384387,"UP"
"ENSG00000266533","MDD",0.20897918,0.0158452,0.0158452,"UP"
"ENSG00000266538","MDD",0.316324385,0.021369227,0.021369227,"UP"
"ENSG00000266554","MDD",0.877283852,0.013000689,0.013000689,"UP"
"ENSG00000266570","BD",0.17808629,0.01227636,0.01227636,"UP"
"ENSG00000266618","BD",0.14811773,0.04187832,0.04187832,"UP"
"ENSG00000266643","BD",0.18654535,0.00848665,0.00848665,"UP"
"ENSG00000266648","MDD",-0.567768242,0.011421147,0.011421147,"DOWN"
"ENSG00000266667","BD",0.33965,0.0388,0.0388,"UP"
"ENSG00000266677","MDD",-0.76640034,0.025683549,0.025683549,"DOWN"
"ENSG00000266680","MDD",0.529597802,0.047042385,0.047042385,"UP"
"ENSG00000266709","MDD",-0.794375618,0.017974161,0.017974161,"DOWN"
"ENSG00000266714","ADHD",-0.114987,0.04574823,0.04574823,"DOWN"
"ENSG00000266777","BD",0.41133,0.00944,0.00944,"UP"
"ENSG00000266777","MDD",-0.250882152666667,0.00770203,0.00770203,"DOWN"
"ENSG00000266783","MDD",-0.624589473,0.026255564,0.026255564,"DOWN"
"ENSG00000266828","MDD",1.017969808,0.014553104,0.014553104,"UP"
"ENSG00000266844","MDD",0.64988252,0.006467155,0.006467155,"UP"
"ENSG00000266852","BD",-0.1706784,0.0146846,0.0146846,"DOWN"
"ENSG00000266852","MDD",-0.2060274,0.01554195,0.01554195,"DOWN"
"ENSG00000266865","MDD",0.11485328,0.02438019,0.02438019,"UP"
"ENSG00000266876","MDD",-0.854348439,0.009686515,0.009686515,"DOWN"
"ENSG00000266889","MDD",-0.918718502666667,0.027428404,0.027428404,"DOWN"
"ENSG00000266896","MDD",-0.610814209,0.027978776,0.027978776,"DOWN"
"ENSG00000266900","MDD",-0.365373496,0.021622154,0.021622154,"DOWN"
"ENSG00000266903","BD",0.37243,0.013,0.013,"UP"
"ENSG00000266904","MDD",0.0790322463333333,0.014333668,0.014333668,"UP"
"ENSG00000266907","MDD",0.463280483,0.026253144,0.026253144,"UP"
"ENSG00000266910","MDD",-0.151445366666667,0.005021543,0.005021543,"DOWN"
"ENSG00000266916","MDD",0.645046197,0.002349126,0.002349126,"UP"
"ENSG00000266930","MDD",-0.593326781,0.004140564,0.004140564,"DOWN"
"ENSG00000266931","MDD",0.27574626,0.00141614,0.00141614,"UP"
"ENSG00000266932","MDD",0.433010542,0.023458692,0.023458692,"UP"
"ENSG00000266946","MDD",-0.686968275,0.03257742,0.03257742,"DOWN"
"ENSG00000266947","MDD",0.476668426,0.033523881,0.033523881,"UP"
"ENSG00000266949","MDD",1.177678309,0.041530562,0.041530562,"UP"
"ENSG00000266962","MDD",0.266546735,0.027918293,0.027918293,"UP"
"ENSG00000266965","MDD",-0.525968226,0.005371968,0.005371968,"DOWN"
"ENSG00000266976","MDD",-0.444368705,0.005898345,0.005898345,"DOWN"
"ENSG00000266993","BD",0.37336,0.0252,0.0252,"UP"
"ENSG00000266993","MDD",-0.470876795,0.048663197,0.048663197,"DOWN"
"ENSG00000266995","BD",0.16375662,0.01022997,0.01022997,"UP"
"ENSG00000267002","MDD",-0.2769034835,0.015624273,0.015624273,"DOWN"
"ENSG00000267009","MDD",-0.0898667245,0.013139056,0.013139056,"DOWN"
"ENSG00000267014","BD",-0.1728298,0.01433504,0.01433504,"DOWN"
"ENSG00000267014","SZ",-0.204558745,0.015688215,0.015688215,"DOWN"
"ENSG00000267023","MDD",0.504576101,0.003873228,0.003873228,"UP"
"ENSG00000267053","MDD",0.641569696,0.020723091,0.020723091,"UP"
"ENSG00000267056","BD",0.20387904,0.00506766,0.00506766,"UP"
"ENSG00000267056","SZ",0.181163828,0.031547339,0.031547339,"UP"
"ENSG00000267062","MDD",1.132936139,0.00724855,0.00724855,"UP"
"ENSG00000267072","BD",0.17322146,0.01730989,0.01730989,"UP"
"ENSG00000267072","MDD",-1.127760409,0.001806031,0.001806031,"DOWN"
"ENSG00000267072","SZ",0.272049827,0.001270737,0.001270737,"UP"
"ENSG00000267080","MDD",-0.335620065,0.039663455,0.039663455,"DOWN"
"ENSG00000267097","MDD",1.290941136,0.017294656,0.017294656,"UP"
"ENSG00000267100","MDD",0.259636146666667,0.007944985,0.007944985,"UP"
"ENSG00000267102","MDD",0.958117628,0.017943845,0.017943845,"UP"
"ENSG00000267106","MDD",0.228977919,0.043261381,0.043261381,"UP"
"ENSG00000267107","BD",0.61458,9.38e-05,9.38e-05,"UP"
"ENSG00000267112","MDD",-0.471470516,0.016507355,0.016507355,"DOWN"
"ENSG00000267114","MDD",-0.736565395,0.019631631,0.019631631,"DOWN"
"ENSG00000267115","MDD",1.129251565,0.016485251,0.016485251,"UP"
"ENSG00000267128","MDD",-0.497545347666667,0.005328348,0.005328348,"DOWN"
"ENSG00000267142","SZ",0.162980765,0.046790793,0.046790793,"UP"
"ENSG00000267145","MDD",-0.732809609,0.044237058,0.044237058,"DOWN"
"ENSG00000267152","MDD",0.0686029963333333,0.016441548,0.016441548,"UP"
"ENSG00000267161","MDD",0.410523437,0.046376336,0.046376336,"UP"
"ENSG00000267165","MDD",1.04241608,0.01000787,0.01000787,"UP"
"ENSG00000267167","MDD",-0.380135967666667,0.020971138,0.020971138,"DOWN"
"ENSG00000267169","MDD",-0.235983760666667,0.012934306,0.012934306,"DOWN"
"ENSG00000267179","MDD",0.977258077,0.013691024,0.013691024,"UP"
"ENSG00000267185","MDD",-0.230456785,0.03407329,0.03407329,"DOWN"
"ENSG00000267191","BD",0.15767167,0.02639972,0.02639972,"UP"
"ENSG00000267191","MDD",0.5168283075,0.004263775,0.004263775,"UP"
"ENSG00000267191","SZ",0.191327392,0.016910946,0.016910946,"UP"
"ENSG00000267193","MDD",-0.735328813,0.020980179,0.020980179,"DOWN"
"ENSG00000267194","BD",0.1422592,0.00709277,0.00709277,"UP"
"ENSG00000267194","MDD",0.227219661,0.03811922,0.03811922,"UP"
"ENSG00000267199","MDD",0.202927408333333,0.012617307,0.012617307,"UP"
"ENSG00000267216","MDD",-0.490502333,0.010236755,0.010236755,"DOWN"
"ENSG00000267221","BD",0.1621091,0.0001103,0.0001103,"UP"
"ENSG00000267222","MDD",-0.474836263,0.027136127,0.027136127,"DOWN"
"ENSG00000267228","BD",0.09609615,0.02435681,0.02435681,"UP"
"ENSG00000267242","MDD",-0.293822202,0.044478684,0.044478684,"DOWN"
"ENSG00000267243","MDD",-0.759571921,0.042139249,0.042139249,"DOWN"
"ENSG00000267247","MDD",-0.664189114,0.040589618,0.040589618,"DOWN"
"ENSG00000267248","MDD",0.349887463,0.007689377,0.007689377,"UP"
"ENSG00000267249","MDD",-0.681426962,0.003733786,0.003733786,"DOWN"
"ENSG00000267254","MDD",-0.254890442333333,0.024397082,0.024397082,"DOWN"
"ENSG00000267259","MDD",-0.992248629,0.01192067,0.01192067,"DOWN"
"ENSG00000267260","MDD",0.3360062295,0.033022334,0.033022334,"UP"
"ENSG00000267265","MDD",-0.7454181386,0.00439437,0.00439437,"DOWN"
"ENSG00000267270","BD",0.08944115,0.04189268,0.04189268,"UP"
"ENSG00000267274","MDD",-0.422688613,0.033807253,0.033807253,"DOWN"
"ENSG00000267278","MDD",-0.775635399,0.000428195,0.000428195,"DOWN"
"ENSG00000267283","MDD",0.791482667,0.016304055,0.016304055,"UP"
"ENSG00000267285","MDD",-0.826394617,0.012839951,0.012839951,"DOWN"
"ENSG00000267296","MDD",0.703971607,0.017129081,0.017129081,"UP"
"ENSG00000267298","MDD",-0.667403557,0.011408736,0.011408736,"DOWN"
"ENSG00000267309","MDD",-0.1481136,0.01514604,0.01514604,"DOWN"
"ENSG00000267311","MDD",-0.6431274078,0.005525847,0.005525847,"DOWN"
"ENSG00000267317","MDD",0.685965178,0.036084647,0.036084647,"UP"
"ENSG00000267319","MDD",0.413002160333333,0.022003651,0.022003651,"UP"
"ENSG00000267321","MDD",0.304147513666667,0.011002186,0.011002186,"UP"
"ENSG00000267325","MDD",0.276303261,0.028050176,0.028050176,"UP"
"ENSG00000267327","MDD",-0.577605798,0.043783881,0.043783881,"DOWN"
"ENSG00000267336","MDD",1.24462516333333,0.022942815,0.022942815,"UP"
"ENSG00000267339","MDD",-0.8435751985,0.009721758,0.009721758,"DOWN"
"ENSG00000267340","SZ",-0.158989422,0.040878813,0.040878813,"DOWN"
"ENSG00000267345","MDD",-0.482012548,0.040856985,0.040856985,"DOWN"
"ENSG00000267346","MDD",-1.092893452,0.030925659,0.030925659,"DOWN"
"ENSG00000267361","MDD",-0.360785615,0.018852624,0.018852624,"DOWN"
"ENSG00000267365","MDD",0.423964443,0.017396491,0.017396491,"UP"
"ENSG00000267370","MDD",0.330097941,0.006012146,0.006012146,"UP"
"ENSG00000267374","MDD",-0.90852675,0.003818658,0.003818658,"DOWN"
"ENSG00000267376","BD",0.14888671,0.03819258,0.03819258,"UP"
"ENSG00000267381","MDD",-0.2563428965,0.011559468,0.011559468,"DOWN"
"ENSG00000267383","MDD",0.44050617,0.013429726,0.013429726,"UP"
"ENSG00000267388","BD",0.35036,0.0305,0.0305,"UP"
"ENSG00000267390","MDD",-0.420698972,0.040791984,0.040791984,"DOWN"
"ENSG00000267397","BD",0.36054,0.0291,0.0291,"UP"
"ENSG00000267422","MDD",-0.555133309,0.009831439,0.009831439,"DOWN"
"ENSG00000267427","MDD",-0.139364714,0.039595346,0.039595346,"DOWN"
"ENSG00000267430","MDD",0.418411181,0.008561002,0.008561002,"UP"
"ENSG00000267432","OCD",-1.562922537,0.000674921,0.000674921,"DOWN"
"ENSG00000267452","BD",0.38566,0.0181,0.0181,"UP"
"ENSG00000267454","MDD",0.38875922,0.023950405,0.023950405,"UP"
"ENSG00000267457","MDD",0.8182512505,0.003642817,0.003642817,"UP"
"ENSG00000267459","MDD",-0.497113654,0.006090799,0.006090799,"DOWN"
"ENSG00000267469","MDD",0.634193244666667,0.002438376,0.002438376,"UP"
"ENSG00000267473","MDD",-0.52130683475,0.010013097,0.010013097,"DOWN"
"ENSG00000267474","MDD",0.845267325,0.01416189,0.01416189,"UP"
"ENSG00000267481","MDD",-0.246436249,0.024748201,0.024748201,"DOWN"
"ENSG00000267498","MDD",0.189652075,0.016688022,0.016688022,"UP"
"ENSG00000267500","BD",-0.38979,0.0172,0.0172,"DOWN"
"ENSG00000267500","MDD",0.6378277645,0.036388686,0.036388686,"UP"
"ENSG00000267504","MDD",-0.743236839,0.018820719,0.018820719,"DOWN"
"ENSG00000267515","MDD",-1.055663849,0.010835817,0.010835817,"DOWN"
"ENSG00000267519","MDD",0.7180593,0.030088744,0.030088744,"UP"
"ENSG00000267524","MDD",-0.6225189235,0.005369114,0.005369114,"DOWN"
"ENSG00000267528","MDD",1.20083086,0.04592563,0.04592563,"UP"
"ENSG00000267532","MDD",-0.510754558,0.003433623,0.003433623,"DOWN"
"ENSG00000267562","MDD",-0.687006408333333,0.005928246,0.005928246,"DOWN"
"ENSG00000267586","MDD",-0.101488166,0.013826065,0.013826065,"DOWN"
"ENSG00000267587","MDD",-0.486328844,0.032851759,0.032851759,"DOWN"
"ENSG00000267605","MDD",0.506856819,0.027229514,0.027229514,"UP"
"ENSG00000267632","MDD",-0.3511193128,0.007659038,0.007659038,"DOWN"
"ENSG00000267633","MDD",0.755974089,0.04718362,0.04718362,"UP"
"ENSG00000267636","SZ",0.18056621,0.034873173,0.034873173,"UP"
"ENSG00000267637","MDD",-1.105581702,0.022164236,0.022164236,"DOWN"
"ENSG00000267645","ASD",-1.8532059,0.00168629,0.00168629,"DOWN"
"ENSG00000267655","MDD",-0.501850449,0.04584453,0.04584453,"DOWN"
"ENSG00000267658","MDD",0.8975030085,0.018917259,0.018917259,"UP"
"ENSG00000267672","MDD",-0.424607855,0.036417917,0.036417917,"DOWN"
"ENSG00000267680","ADHD",0.06405251,0.01724488,0.01724488,"UP"
"ENSG00000267681","BD",0.15887073,0.02838079,0.02838079,"UP"
"ENSG00000267692","MDD",0.679484163,0.011040705,0.011040705,"UP"
"ENSG00000267701","MDD",-0.79263947775,0.016640497,0.016640497,"DOWN"
"ENSG00000267702","MDD",-0.4360733195,0.020009463,0.020009463,"DOWN"
"ENSG00000267707","MDD",-0.389066538,0.000504246,0.000504246,"DOWN"
"ENSG00000267731","MDD",-0.415695919,0.020020946,0.020020946,"DOWN"
"ENSG00000267731","SZ",0.141682294,0.049999365,0.049999365,"UP"
"ENSG00000267733","MDD",-0.973365144,0.012699412,0.012699412,"DOWN"
"ENSG00000267749","MDD",-0.82684433,0.019012028,0.019012028,"DOWN"
"ENSG00000267756","MDD",0.29722031,0.045542256,0.045542256,"UP"
"ENSG00000267765","MDD",-0.416611861,0.03396118,0.03396118,"DOWN"
"ENSG00000267766","MDD",-0.7327932495,0.011276192,0.011276192,"DOWN"
"ENSG00000267783","MDD",0.841177062,0.049495787,0.049495787,"UP"
"ENSG00000267793","MDD",-0.461586643,0.029355042,0.029355042,"DOWN"
"ENSG00000267796","MDD",0.312629581,0.045735841,0.045735841,"UP"
"ENSG00000267799","MDD",-0.6571831545,0.017571085,0.017571085,"DOWN"
"ENSG00000267802","MDD",1.010354095,0.040859551,0.040859551,"UP"
"ENSG00000267834","BD",0.14343359,0.0467782,0.0467782,"UP"
"ENSG00000267838","BD",0.13032453,0.02860888,0.02860888,"UP"
"ENSG00000267838","MDD",0.16454164,0.01216659,0.01216659,"UP"
"ENSG00000267855","MDD",0.178613629333333,0.019318379,0.019318379,"UP"
"ENSG00000267868","MDD",-0.63069210125,0.000897775,0.000897775,"DOWN"
"ENSG00000267871","SZ",0.213918973,0.004114583,0.004114583,"UP"
"ENSG00000267890","MDD",-0.748244987,0.023115656,0.023115656,"DOWN"
"ENSG00000267892","BD",0.33544,0.0324,0.0324,"UP"
"ENSG00000267909","MDD",0.4788730805,0.000172683,0.000172683,"UP"
"ENSG00000267918","MDD",0.087792748,0.008450555,0.008450555,"UP"
"ENSG00000267919","BD",0.45689,0.00623,0.00623,"UP"
"ENSG00000267922","MDD",0.641777102,0.027562789,0.027562789,"UP"
"ENSG00000267940","MDD",-0.279585241,0.014792947,0.014792947,"DOWN"
"ENSG00000267981","MDD",-0.780985112,0.012410499,0.012410499,"DOWN"
"ENSG00000268027","MDD",0.5934720445,0.010578999,0.010578999,"UP"
"ENSG00000268043","MDD",0.13001627,0.02850988,0.02850988,"UP"
"ENSG00000268049","MDD",-0.5377633,0.041193385,0.041193385,"DOWN"
"ENSG00000268061","MDD",0.0562084088,0.040735767,0.040735767,"UP"
"ENSG00000268069","MDD",-0.408178668,0.047424027,0.047424027,"DOWN"
"ENSG00000268083","BD",0.26538792,9.36e-06,9.36e-06,"UP"
"ENSG00000268093","MDD",0.932579165,0.001041098,0.001041098,"UP"
"ENSG00000268100","BD",0.251401575,0.01466087,0.01466087,"UP"
"ENSG00000268100","MDD",0.920048062,0.003070842,0.003070842,"UP"
"ENSG00000268100","SZ",0.172181339,0.042014776,0.042014776,"UP"
"ENSG00000268117","MDD",1.911312077,0.042856248,0.042856248,"UP"
"ENSG00000268129","MDD",0.37513134,0.029171013,0.029171013,"UP"
"ENSG00000268175","MDD",-0.330037471,0.012355466,0.012355466,"DOWN"
"ENSG00000268182","MDD",0.191737314,0.043187971,0.043187971,"UP"
"ENSG00000268191","MDD",-0.069992813,0.019341904,0.019341904,"DOWN"
"ENSG00000268201","MDD",-0.477403188,0.029175365,0.029175365,"DOWN"
"ENSG00000268220","BD",0.31561,0.0443,0.0443,"UP"
"ENSG00000268225","BD",0.33576,0.00668,0.00668,"UP"
"ENSG00000268231","MDD",-1.006673586,0.002004008,0.002004008,"DOWN"
"ENSG00000268262","MDD",0.709204078,0.039072496,0.039072496,"UP"
"ENSG00000268272","MDD",1.141117076,0.002241998,0.002241998,"UP"
"ENSG00000268279","MDD",-0.77541885,0.011045917,0.011045917,"DOWN"
"ENSG00000268313","MDD",0.853194629,0.013232968,0.013232968,"UP"
"ENSG00000268352","MDD",-0.07703302,0.026397859,0.026397859,"DOWN"
"ENSG00000268362","MDD",-0.360209256,0.043072509,0.043072509,"DOWN"
"ENSG00000268364","MDD",0.291238844,0.040486538,0.040486538,"UP"
"ENSG00000268388","BD",0.38242,0.0102,0.0102,"UP"
"ENSG00000268388","MDD",0.5887872065,0.012866696,0.012866696,"UP"
"ENSG00000268397","MDD",0.427594201,0.014706125,0.014706125,"UP"
"ENSG00000268401","MDD",-0.575374413,0.01684973,0.01684973,"DOWN"
"ENSG00000268424","ASD",-0.4620183,0.00266565,0.00266565,"DOWN"
"ENSG00000268439","BD",-0.1436794,0.04853585,0.04853585,"DOWN"
"ENSG00000268460","MDD",0.1731334,0.01797442,0.01797442,"UP"
"ENSG00000268516","MDD",0.369035608,0.007119465,0.007119465,"UP"
"ENSG00000268521","MDD",0.333752199,0.006840575,0.006840575,"UP"
"ENSG00000268573","BD",0.31024,0.00916,0.00916,"UP"
"ENSG00000268573","MDD",0.039743783,0.009138298,0.009138298,"UP"
"ENSG00000268573","SZ",0.126311573,0.008373229,0.008373229,"UP"
"ENSG00000268583","BD",-0.3267,0.0495,0.0495,"DOWN"
"ENSG00000268598","MDD",1.305533642,0.010484882,0.010484882,"UP"
"ENSG00000268613","MDD",0.581706555,0.041614366,0.041614366,"UP"
"ENSG00000268657","MDD",0.748965595,0.011674769,0.011674769,"UP"
"ENSG00000268659","MDD",0.705892359,0.03184633,0.03184633,"UP"
"ENSG00000268659","SZ",-0.168089638,0.044243101,0.044243101,"DOWN"
"ENSG00000268713","BD",0.11331979,0.02168554,0.02168554,"UP"
"ENSG00000268713","MDD",0.130086931,0.008220421,0.008220421,"UP"
"ENSG00000268743","BD",0.18364572,0.00182314,0.00182314,"UP"
"ENSG00000268747","MDD",-0.828426189,0.027546118,0.027546118,"DOWN"
"ENSG00000268802","MDD",1.79425117,0.004646967,0.004646967,"UP"
"ENSG00000268816","MDD",0.154508089666667,0.005114342,0.005114342,"UP"
"ENSG00000268830","MDD",-0.508480947333333,0.027195511,0.027195511,"DOWN"
"ENSG00000268879","MDD",-0.56024012,0.001209304,0.001209304,"DOWN"
"ENSG00000268895","MDD",-0.194754143,0.021980728,0.021980728,"DOWN"
"ENSG00000268903","BD",0.13858803,0.03656786,0.03656786,"UP"
"ENSG00000268903","SZ",0.17888763,0.014038631,0.014038631,"UP"
"ENSG00000268912","MDD",-0.2849217085,0.017897411,0.017897411,"DOWN"
"ENSG00000268927","MDD",0.431094646,0.019913669,0.019913669,"UP"
"ENSG00000268995","MDD",-0.517344992,0.01644472,0.01644472,"DOWN"
"ENSG00000268996","BD",0.15191598,0.01667561,0.01667561,"UP"
"ENSG00000269001","MDD",0.489881772,0.017697106,0.017697106,"UP"
"ENSG00000269047","MDD",-0.850766803,0.033676333,0.033676333,"DOWN"
"ENSG00000269051","MDD",0.757456298333333,0.002248101,0.002248101,"UP"
"ENSG00000269054","MDD",-0.879391415,0.012914359,0.012914359,"DOWN"
"ENSG00000269067","MDD",0.794584724,0.016039519,0.016039519,"UP"
"ENSG00000269069","BD",0.14932835,7.36e-07,7.36e-07,"UP"
"ENSG00000269069","MDD",0.11582201,0.04986301,0.04986301,"UP"
"ENSG00000269089","MDD",-0.464012475,0.039929914,0.039929914,"DOWN"
"ENSG00000269094","MDD",0.588434401,0.003137392,0.003137392,"UP"
"ENSG00000269145","MDD",0.784070588,0.039045309,0.039045309,"UP"
"ENSG00000269190","BD",0.105088,0.0002576,0.0002576,"UP"
"ENSG00000269190","MDD",0.3127855995,0.013055942,0.013055942,"UP"
"ENSG00000269194","BD",-0.4283968,0.0007447,0.0007447,"DOWN"
"ENSG00000269210","MDD",1.105127954,0.028687082,0.028687082,"UP"
"ENSG00000269235","MDD",0.410129932,0.037483833,0.037483833,"UP"
"ENSG00000269235","SZ",-0.170947985,0.031977291,0.031977291,"DOWN"
"ENSG00000269242","BD",0.13025327,0.00793723,0.00793723,"UP"
"ENSG00000269242","MDD",0.15160504,0.01506238,0.01506238,"UP"
"ENSG00000269242","SZ",0.197250476,0.001107403,0.001107403,"UP"
"ENSG00000269279","MDD",0.701034083,0.049456333,0.049456333,"UP"
"ENSG00000269290","MDD",0.301218781,0.039790263,0.039790263,"UP"
"ENSG00000269292","MDD",0.598186484333333,0.00088928,0.00088928,"UP"
"ENSG00000269293","MDD",0.08820032,0.04950229,0.04950229,"UP"
"ENSG00000269302","MDD",0.706392056,0.029235815,0.029235815,"UP"
"ENSG00000269343","ASD",0.55,0.00766,0.00766,"UP"
"ENSG00000269343","MDD",-0.482964792,0.007812065,0.007812065,"DOWN"
"ENSG00000269345","MDD",-0.658905607,0.031494131,0.031494131,"DOWN"
