"gene","degree","weighted_degree"
"ENSG00000100027",2876,3528
"ENSG00000100490",2876,3528
"ENSG00000101463",2876,3528
"ENSG00000103196",2876,3528
"ENSG00000103257",2876,3528
"ENSG00000104081",2876,3528
"ENSG00000106819",2876,3528
"ENSG00000107611",2876,3528
"ENSG00000108479",2876,3528
"ENSG00000110876",2876,3528
"ENSG00000111405",2876,3528
"ENSG00000111696",2876,3528
"ENSG00000113504",2876,3528
"ENSG00000113790",2876,3528
"ENSG00000114450",2876,3528
"ENSG00000115290",2876,3528
"ENSG00000116711",2876,3528
"ENSG00000117586",2876,3528
"ENSG00000118985",2876,3528
"ENSG00000119688",2876,3528
"ENSG00000120278",2876,3528
"ENSG00000120279",2876,3528
"ENSG00000120318",2876,3528
"ENSG00000123338",2876,3528
"ENSG00000125144",2876,3528
"ENSG00000125430",2876,3528
"ENSG00000125968",2876,3528
"ENSG00000127191",2876,3528
"ENSG00000131652",2876,3528
"ENSG00000131873",2876,3528
"ENSG00000133316",2876,3528
"ENSG00000135245",2876,3528
"ENSG00000135926",2876,3528
"ENSG00000136161",2876,3528
"ENSG00000136286",2876,3528
"ENSG00000137441",2876,3528
"ENSG00000137507",2876,3528
"ENSG00000137642",2876,3528
"ENSG00000138185",2876,3528
"ENSG00000140548",2876,3528
"ENSG00000143546",2876,3528
"ENSG00000144891",2876,3528
"ENSG00000144908",2876,3528
"ENSG00000147174",2876,3528
"ENSG00000147324",2876,3528
"ENSG00000148123",2876,3528
"ENSG00000148429",2876,3528
"ENSG00000153071",2876,3528
"ENSG00000154330",2876,3528
"ENSG00000154813",2876,3528
"ENSG00000156219",2876,3528
"ENSG00000160593",2876,3528
"ENSG00000162063",2876,3528
"ENSG00000162692",2876,3528
"ENSG00000163131",2876,3528
"ENSG00000163220",2876,3528
"ENSG00000163528",2876,3528
"ENSG00000163884",2876,3528
"ENSG00000164010",2876,3528
"ENSG00000164104",2876,3528
"ENSG00000164220",2876,3528
"ENSG00000164237",2876,3528
"ENSG00000165457",2876,3528
"ENSG00000165806",2876,3528
"ENSG00000166289",2876,3528
"ENSG00000166886",2876,3528
"ENSG00000167625",2876,3528
"ENSG00000167772",2876,3528
"ENSG00000167874",2876,3528
"ENSG00000168081",2876,3528
"ENSG00000168329",2876,3528
"ENSG00000168621",2876,3528
"ENSG00000169313",2876,3528
"ENSG00000170379",2876,3528
"ENSG00000170458",2876,3528
"ENSG00000170949",2876,3528
"ENSG00000171243",2876,3528
"ENSG00000171811",2876,3528
"ENSG00000172183",2876,3528
"ENSG00000172197",2876,3528
"ENSG00000172216",2876,3528
"ENSG00000172986",2876,3528
"ENSG00000172987",2876,3528
"ENSG00000173085",2876,3528
"ENSG00000173714",2876,3528
"ENSG00000173991",2876,3528
"ENSG00000175899",2876,3528
"ENSG00000176208",2876,3528
"ENSG00000176840",2876,3528
"ENSG00000177469",2876,3528
"ENSG00000177706",2876,3528
"ENSG00000178015",2876,3528
"ENSG00000178878",2876,3528
"ENSG00000179761",2876,3528
"ENSG00000180644",2876,3528
"ENSG00000183655",2876,3528
"ENSG00000184557",2876,3528
"ENSG00000184574",2876,3528
"ENSG00000185022",2876,3528
"ENSG00000185215",2876,3528
"ENSG00000186834",2876,3528
"ENSG00000187193",2876,3528
"ENSG00000187720",2876,3528
"ENSG00000188290",2876,3528
"ENSG00000189129",2876,3528
"ENSG00000196136",2876,3528
"ENSG00000196565",2876,3528
"ENSG00000197044",2876,3528
"ENSG00000197322",2876,3528
"ENSG00000197629",2876,3528
"ENSG00000197780",2876,3528
"ENSG00000197882",2876,3528
"ENSG00000198003",2876,3528
"ENSG00000198223",2876,3528
"ENSG00000198535",2876,3528
"ENSG00000199881",2876,3528
"ENSG00000202172",2876,3528
"ENSG00000204584",2876,3528
"ENSG00000211445",2876,3528
"ENSG00000212306",2876,3528
"ENSG00000213073",2876,3528
"ENSG00000219430",2876,3528
"ENSG00000219435",2876,3528
"ENSG00000223513",2876,3528
"ENSG00000224796",2876,3528
"ENSG00000225193",2876,3528
"ENSG00000226862",2876,3528
"ENSG00000229832",2876,3528
"ENSG00000231185",2876,3528
"ENSG00000232022",2876,3528
"ENSG00000233647",2876,3528
"ENSG00000235808",2876,3528
"ENSG00000236882",2876,3528
"ENSG00000236963",2876,3528
"ENSG00000238719",2876,3528
"ENSG00000239961",2876,3528
"ENSG00000241913",2876,3528
"ENSG00000246379",2876,3528
"ENSG00000248954",2876,3528
"ENSG00000250608",2876,3528
"ENSG00000251379",2876,3528
"ENSG00000251580",2876,3528
"ENSG00000253988",2876,3528
"ENSG00000254463",2876,3528
"ENSG00000254700",2876,3528
"ENSG00000255203",2876,3528
"ENSG00000256824",2876,3528
"ENSG00000258591",2876,3528
"ENSG00000259448",2876,3528
"ENSG00000266524",2876,3528
"ENSG00000267014",2876,3528
"ENSG00000267056",2876,3528
"ENSG00000268903",2876,3528
"ENSG00000269981",2876,3528
"ENSG00000270504",2876,3528
"ENSG00000272021",2876,3528
"ENSG00000272506",2876,3528
"ENSG00000272870",2876,3528
"ENSG00000273259",2876,3528
"ENSG00000273763",2876,3528
"ENSG00000274380",2876,3528
"ENSG00000274776",2876,3528
"ENSG00000275458",2876,3528
"ENSG00000275465",2876,3528
"ENSG00000276043",2876,3528
"ENSG00000277246",2876,3528
"ENSG00000279315",2876,3528
"ENSG00000279675",2876,3528
"ENSG00000280054",2876,3528
"ENSG00000280153",2876,3528
"ENSG00000280157",2876,3528
"ENSG00000283406",2876,3528
"ENSG00000283551",2876,3528
"ENSG00000283574",2876,3528
"ENSG00000006016",3117,3452
"ENSG00000006468",3117,3452
"ENSG00000010327",3117,3452
"ENSG00000014257",3117,3452
"ENSG00000023516",3117,3452
"ENSG00000029725",3117,3452
"ENSG00000047457",3117,3452
"ENSG00000069974",3117,3452
"ENSG00000070190",3117,3452
"ENSG00000073849",3117,3452
"ENSG00000087074",3117,3452
"ENSG00000096063",3117,3452
"ENSG00000100319",3117,3452
"ENSG00000100365",3117,3452
"ENSG00000101605",3117,3452
"ENSG00000102796",3117,3452
"ENSG00000103888",3117,3452
"ENSG00000110077",3117,3452
"ENSG00000112164",3117,3452
"ENSG00000112214",3117,3452
"ENSG00000112218",3117,3452
"ENSG00000112562",3117,3452
"ENSG00000112936",3117,3452
"ENSG00000116745",3117,3452
"ENSG00000120669",3117,3452
"ENSG00000123989",3117,3452
"ENSG00000124491",3117,3452
"ENSG00000125735",3117,3452
"ENSG00000125810",3117,3452
"ENSG00000131747",3117,3452
"ENSG00000132002",3117,3452
"ENSG00000132205",3117,3452
"ENSG00000134686",3117,3452
"ENSG00000134769",3117,3452
"ENSG00000134917",3117,3452
"ENSG00000136167",3117,3452
"ENSG00000138119",3117,3452
"ENSG00000139973",3117,3452
"ENSG00000140030",3117,3452
"ENSG00000140265",3117,3452
"ENSG00000140379",3117,3452
"ENSG00000145685",3117,3452
"ENSG00000148773",3117,3452
"ENSG00000149257",3117,3452
"ENSG00000149418",3117,3452
"ENSG00000151882",3117,3452
"ENSG00000152766",3117,3452
"ENSG00000154589",3117,3452
"ENSG00000156017",3117,3452
"ENSG00000156113",3117,3452
"ENSG00000156463",3117,3452
"ENSG00000158714",3117,3452
"ENSG00000160883",3117,3452
"ENSG00000163694",3117,3452
"ENSG00000164849",3117,3452
"ENSG00000166710",3117,3452
"ENSG00000167536",3117,3452
"ENSG00000169241",3117,3452
"ENSG00000169385",3117,3452
"ENSG00000175538",3117,3452
"ENSG00000175928",3117,3452
"ENSG00000177352",3117,3452
"ENSG00000180592",3117,3452
"ENSG00000180773",3117,3452
"ENSG00000182400",3117,3452
"ENSG00000185624",3117,3452
"ENSG00000185915",3117,3452
"ENSG00000187554",3117,3452
"ENSG00000188997",3117,3452
"ENSG00000197249",3117,3452
"ENSG00000203710",3117,3452
"ENSG00000204388",3117,3452
"ENSG00000204540",3117,3452
"ENSG00000204580",3117,3452
"ENSG00000205038",3117,3452
"ENSG00000207263",3117,3452
"ENSG00000211448",3117,3452
"ENSG00000235750",3117,3452
"ENSG00000253661",3117,3452
"ENSG00000260230",3117,3452
"ENSG00000275620",3117,3452
"ENSG00000049239",3014,3247
"ENSG00000054282",3014,3247
"ENSG00000065308",3014,3247
"ENSG00000076067",3014,3247
"ENSG00000077235",3014,3247
"ENSG00000100591",3014,3247
"ENSG00000104427",3014,3247
"ENSG00000109046",3014,3247
"ENSG00000109118",3014,3247
"ENSG00000111642",3014,3247
"ENSG00000112081",3014,3247
"ENSG00000123810",3014,3247
"ENSG00000125834",3014,3247
"ENSG00000128272",3014,3247
"ENSG00000130287",3014,3247
"ENSG00000130921",3014,3247
"ENSG00000131844",3014,3247
"ENSG00000135476",3014,3247
"ENSG00000136828",3014,3247
"ENSG00000137288",3014,3247
"ENSG00000138449",3014,3247
"ENSG00000138794",3014,3247
"ENSG00000139514",3014,3247
"ENSG00000144671",3014,3247
"ENSG00000145819",3014,3247
"ENSG00000149577",3014,3247
"ENSG00000151849",3014,3247
"ENSG00000155254",3014,3247
"ENSG00000155629",3014,3247
"ENSG00000156030",3014,3247
"ENSG00000160606",3014,3247
"ENSG00000160796",3014,3247
"ENSG00000161547",3014,3247
"ENSG00000163933",3014,3247
"ENSG00000164548",3014,3247
"ENSG00000166295",3014,3247
"ENSG00000166523",3014,3247
"ENSG00000167985",3014,3247
"ENSG00000173372",3014,3247
"ENSG00000175520",3014,3247
"ENSG00000177453",3014,3247
"ENSG00000183066",3014,3247
"ENSG00000183354",3014,3247
"ENSG00000184378",3014,3247
"ENSG00000184470",3014,3247
"ENSG00000185158",3014,3247
"ENSG00000189007",3014,3247
"ENSG00000189091",3014,3247
"ENSG00000196655",3014,3247
"ENSG00000198039",3014,3247
"ENSG00000204681",3014,3247
"ENSG00000206337",3014,3247
"ENSG00000213654",3014,3247
"ENSG00000215424",3014,3247
"ENSG00000228716",3014,3247
"ENSG00000233901",3014,3247
"ENSG00000239474",3014,3247
"ENSG00000253598",3014,3247
"ENSG00000005206",2595,2833
"ENSG00000006327",2595,2833
"ENSG00000011304",2595,2833
"ENSG00000018408",2595,2833
"ENSG00000058335",2595,2833
"ENSG00000059378",2595,2833
"ENSG00000067955",2595,2833
"ENSG00000070404",2595,2833
"ENSG00000074800",2595,2833
"ENSG00000100852",2595,2833
"ENSG00000103528",2595,2833
"ENSG00000107249",2595,2833
"ENSG00000110583",2595,2833
"ENSG00000111331",2595,2833
"ENSG00000114279",2595,2833
"ENSG00000117519",2595,2833
"ENSG00000120053",2595,2833
"ENSG00000120899",2595,2833
"ENSG00000130303",2595,2833
"ENSG00000138604",2595,2833
"ENSG00000139832",2595,2833
"ENSG00000139910",2595,2833
"ENSG00000141756",2595,2833
"ENSG00000142227",2595,2833
"ENSG00000147065",2595,2833
"ENSG00000153446",2595,2833
"ENSG00000156097",2595,2833
"ENSG00000157227",2595,2833
"ENSG00000162630",2595,2833
"ENSG00000163710",2595,2833
"ENSG00000165801",2595,2833
"ENSG00000166603",2595,2833
"ENSG00000167178",2595,2833
"ENSG00000168003",2595,2833
"ENSG00000168306",2595,2833
"ENSG00000170634",2595,2833
"ENSG00000170745",2595,2833
"ENSG00000171132",2595,2833
"ENSG00000173457",2595,2833
"ENSG00000178031",2595,2833
"ENSG00000178685",2595,2833
"ENSG00000181019",2595,2833
"ENSG00000181240",2595,2833
"ENSG00000185728",2595,2833
"ENSG00000185885",2595,2833
"ENSG00000185988",2595,2833
"ENSG00000187837",2595,2833
"ENSG00000196169",2595,2833
"ENSG00000204604",2595,2833
"ENSG00000236714",2595,2833
"ENSG00000243660",2595,2833
"ENSG00000006116",2440,2757
"ENSG00000006432",2440,2757
"ENSG00000022355",2440,2757
"ENSG00000027697",2440,2757
"ENSG00000027847",2440,2757
"ENSG00000055732",2440,2757
"ENSG00000058262",2440,2757
"ENSG00000061337",2440,2757
"ENSG00000066382",2440,2757
"ENSG00000069535",2440,2757
"ENSG00000069966",2440,2757
"ENSG00000076248",2440,2757
"ENSG00000078328",2440,2757
"ENSG00000082497",2440,2757
"ENSG00000084754",2440,2757
"ENSG00000085788",2440,2757
"ENSG00000087095",2440,2757
"ENSG00000090581",2440,2757
"ENSG00000101079",2440,2757
"ENSG00000101938",2440,2757
"ENSG00000103089",2440,2757
"ENSG00000104490",2440,2757
"ENSG00000106605",2440,2757
"ENSG00000107758",2440,2757
"ENSG00000108395",2440,2757
"ENSG00000110651",2440,2757
"ENSG00000111261",2440,2757
"ENSG00000115561",2440,2757
"ENSG00000117152",2440,2757
"ENSG00000119408",2440,2757
"ENSG00000123609",2440,2757
"ENSG00000125637",2440,2757
"ENSG00000126581",2440,2757
"ENSG00000127870",2440,2757
"ENSG00000128989",2440,2757
"ENSG00000130720",2440,2757
"ENSG00000131378",2440,2757
"ENSG00000132639",2440,2757
"ENSG00000133424",2440,2757
"ENSG00000134107",2440,2757
"ENSG00000135749",2440,2757
"ENSG00000135842",2440,2757
"ENSG00000136100",2440,2757
"ENSG00000138311",2440,2757
"ENSG00000140199",2440,2757
"ENSG00000143819",2440,2757
"ENSG00000145087",2440,2757
"ENSG00000150361",2440,2757
"ENSG00000151025",2440,2757
"ENSG00000152495",2440,2757
"ENSG00000157445",2440,2757
"ENSG00000158445",2440,2757
"ENSG00000160685",2440,2757
"ENSG00000162374",2440,2757
"ENSG00000162576",2440,2757
"ENSG00000162585",2440,2757
"ENSG00000162734",2440,2757
"ENSG00000163393",2440,2757
"ENSG00000163577",2440,2757
"ENSG00000163803",2440,2757
"ENSG00000164114",2440,2757
"ENSG00000164303",2440,2757
"ENSG00000164659",2440,2757
"ENSG00000164687",2440,2757
"ENSG00000164742",2440,2757
"ENSG00000164794",2440,2757
"ENSG00000164951",2440,2757
"ENSG00000165209",2440,2757
"ENSG00000166272",2440,2757
"ENSG00000166501",2440,2757
"ENSG00000166974",2440,2757
"ENSG00000169006",2440,2757
"ENSG00000169282",2440,2757
"ENSG00000172350",2440,2757
"ENSG00000175029",2440,2757
"ENSG00000175426",2440,2757
"ENSG00000175471",2440,2757
"ENSG00000177181",2440,2757
"ENSG00000177301",2440,2757
"ENSG00000177409",2440,2757
"ENSG00000177570",2440,2757
"ENSG00000178662",2440,2757
"ENSG00000179542",2440,2757
"ENSG00000181523",2440,2757
"ENSG00000182389",2440,2757
"ENSG00000182621",2440,2757
"ENSG00000182836",2440,2757
"ENSG00000183023",2440,2757
"ENSG00000184371",2440,2757
"ENSG00000185518",2440,2757
"ENSG00000196876",2440,2757
"ENSG00000196932",2440,2757
"ENSG00000197405",2440,2757
"ENSG00000198825",2440,2757
"ENSG00000204219",2440,2757
"ENSG00000218336",2440,2757
"ENSG00000233452",2440,2757
"ENSG00000236438",2440,2757
"ENSG00000251442",2440,2757
"ENSG00000272031",2440,2757
"ENSG00000287542",2440,2757
"ENSG00000000938",2413,2718
"ENSG00000000971",2413,2718
"ENSG00000007866",2413,2718
"ENSG00000024422",2413,2718
"ENSG00000056972",2413,2718
"ENSG00000069399",2413,2718
"ENSG00000076604",2413,2718
"ENSG00000082482",2413,2718
"ENSG00000083720",2413,2718
"ENSG00000087077",2413,2718
"ENSG00000093072",2413,2718
"ENSG00000100116",2413,2718
"ENSG00000101443",2413,2718
"ENSG00000107719",2413,2718
"ENSG00000107738",2413,2718
"ENSG00000108622",2413,2718
"ENSG00000111341",2413,2718
"ENSG00000111348",2413,2718
"ENSG00000114646",2413,2718
"ENSG00000115318",2413,2718
"ENSG00000115419",2413,2718
"ENSG00000119630",2413,2718
"ENSG00000122863",2413,2718
"ENSG00000125257",2413,2718
"ENSG00000128683",2413,2718
"ENSG00000134516",2413,2718
"ENSG00000136546",2413,2718
"ENSG00000137491",2413,2718
"ENSG00000140931",2413,2718
"ENSG00000142156",2413,2718
"ENSG00000144227",2413,2718
"ENSG00000145423",2413,2718
"ENSG00000146674",2413,2718
"ENSG00000148841",2413,2718
"ENSG00000148925",2413,2718
"ENSG00000154134",2413,2718
"ENSG00000157110",2413,2718
"ENSG00000158769",2413,2718
"ENSG00000162367",2413,2718
"ENSG00000163219",2413,2718
"ENSG00000163630",2413,2718
"ENSG00000164715",2413,2718
"ENSG00000165300",2413,2718
"ENSG00000166979",2413,2718
"ENSG00000167553",2413,2718
"ENSG00000167693",2413,2718
"ENSG00000167969",2413,2718
"ENSG00000168843",2413,2718
"ENSG00000168874",2413,2718
"ENSG00000169184",2413,2718
"ENSG00000169891",2413,2718
"ENSG00000171606",2413,2718
"ENSG00000172575",2413,2718
"ENSG00000173452",2413,2718
"ENSG00000173546",2413,2718
"ENSG00000179776",2413,2718
"ENSG00000181826",2413,2718
"ENSG00000182253",2413,2718
"ENSG00000182492",2413,2718
"ENSG00000183908",2413,2718
"ENSG00000187513",2413,2718
"ENSG00000196557",2413,2718
"ENSG00000197106",2413,2718
"ENSG00000197905",2413,2718
"ENSG00000198598",2413,2718
"ENSG00000204060",2413,2718
"ENSG00000261678",2413,2718
"ENSG00000273749",2413,2718
"ENSG00000005448",2382,2552
"ENSG00000008256",2382,2552
"ENSG00000064655",2382,2552
"ENSG00000071243",2382,2552
"ENSG00000074590",2382,2552
"ENSG00000082701",2382,2552
"ENSG00000085832",2382,2552
"ENSG00000099617",2382,2552
"ENSG00000099942",2382,2552
"ENSG00000103966",2382,2552
"ENSG00000104518",2382,2552
"ENSG00000106261",2382,2552
"ENSG00000107566",2382,2552
"ENSG00000111707",2382,2552
"ENSG00000112293",2382,2552
"ENSG00000114757",2382,2552
"ENSG00000115216",2382,2552
"ENSG00000115993",2382,2552
"ENSG00000122547",2382,2552
"ENSG00000128596",2382,2552
"ENSG00000128607",2382,2552
"ENSG00000129566",2382,2552
"ENSG00000140798",2382,2552
"ENSG00000141027",2382,2552
"ENSG00000143933",2382,2552
"ENSG00000145348",2382,2552
"ENSG00000147439",2382,2552
"ENSG00000160199",2382,2552
"ENSG00000161011",2382,2552
"ENSG00000162426",2382,2552
"ENSG00000163110",2382,2552
"ENSG00000163618",2382,2552
"ENSG00000166128",2382,2552
"ENSG00000166173",2382,2552
"ENSG00000167107",2382,2552
"ENSG00000167114",2382,2552
"ENSG00000168439",2382,2552
"ENSG00000168546",2382,2552
"ENSG00000168758",2382,2552
"ENSG00000169612",2382,2552
"ENSG00000170049",2382,2552
"ENSG00000171466",2382,2552
"ENSG00000171914",2382,2552
"ENSG00000172361",2382,2552
"ENSG00000177981",2382,2552
"ENSG00000179598",2382,2552
"ENSG00000196542",2382,2552
"ENSG00000196787",2382,2552
"ENSG00000197324",2382,2552
"ENSG00000197747",2382,2552
"ENSG00000089639",2364,2513
"ENSG00000095015",2364,2513
"ENSG00000100075",2364,2513
"ENSG00000104856",2364,2513
"ENSG00000111834",2364,2513
"ENSG00000112378",2364,2513
"ENSG00000112576",2364,2513
"ENSG00000116691",2364,2513
"ENSG00000125826",2364,2513
"ENSG00000135111",2364,2513
"ENSG00000138757",2364,2513
"ENSG00000139410",2364,2513
"ENSG00000147872",2364,2513
"ENSG00000155761",2364,2513
"ENSG00000168071",2364,2513
"ENSG00000168101",2364,2513
"ENSG00000178381",2364,2513
"ENSG00000184863",2364,2513
"ENSG00000196693",2364,2513
"ENSG00000198890",2364,2513
"ENSG00000203666",2364,2513
"ENSG00000204160",2364,2513
"ENSG00000206192",2364,2513
"ENSG00000265972",2364,2513
"ENSG00000277209",2364,2513
"ENSG00000073417",2281,2437
"ENSG00000074319",2281,2437
"ENSG00000078804",2281,2437
"ENSG00000095739",2281,2437
"ENSG00000101104",2281,2437
"ENSG00000106636",2281,2437
"ENSG00000111679",2281,2437
"ENSG00000116679",2281,2437
"ENSG00000131759",2281,2437
"ENSG00000132313",2281,2437
"ENSG00000134046",2281,2437
"ENSG00000135823",2281,2437
"ENSG00000140332",2281,2437
"ENSG00000143373",2281,2437
"ENSG00000149292",2281,2437
"ENSG00000150316",2281,2437
"ENSG00000154027",2281,2437
"ENSG00000161791",2281,2437
"ENSG00000163191",2281,2437
"ENSG00000167565",2281,2437
"ENSG00000168685",2281,2437
"ENSG00000169189",2281,2437
"ENSG00000169710",2281,2437
"ENSG00000173110",2281,2437
"ENSG00000175376",2281,2437
"ENSG00000179134",2281,2437
"ENSG00000179364",2281,2437
"ENSG00000179456",2281,2437
"ENSG00000184984",2281,2437
"ENSG00000186193",2281,2437
"ENSG00000196793",2281,2437
"ENSG00000197535",2281,2437
"ENSG00000204590",2281,2437
"ENSG00000206562",2281,2437
"ENSG00000255690",2281,2437
"OCR1",2281,2437
