"gene","degree","weighted_degree","hgnc_symbol"
"ENSG00000227078",4639,6215,"LINC02094"
"ENSG00000227115",4478,5520,"LINC01630"
"ENSG00000227165",4810,7612,"WDR11-DT"
"ENSG00000227232",4809,6802,"WASH7P"
"ENSG00000227347",4478,5520,"HNRNPKP2"
"ENSG00000227372",4810,7612,"GFOD3P"
"ENSG00000227376",4639,6215,"FTH1P16"
"ENSG00000227394",4639,6215,"RPL11P1"
"ENSG00000227502",4810,7612,"MROCKI"
"ENSG00000227540",4639,6215,NA
"ENSG00000227544",4878,7651,"LINC03013"
"ENSG00000227606",4810,7612,""
"ENSG00000227671",4639,6215,"ZNF731P"
"ENSG00000227896",4639,6215,"WAPL-DT"
"ENSG00000228013",4972,9048,"IL6R-AS1"
"ENSG00000228014",4554,5481,"ZNF680P1"
"ENSG00000228084",4554,5481,""
"ENSG00000228223",4878,7651,"HCG11"
"ENSG00000228251",4639,6215,""
"ENSG00000228314",4639,6215,"CYP4F29P"
"ENSG00000228393",4639,6215,NA
"ENSG00000228408",4639,6215,""
"ENSG00000228423",4554,5481,""
"ENSG00000228649",4639,6215,"SNHG26"
"ENSG00000228716",3014,3247,"DHFR"
"ENSG00000228789",4639,6215,"HCG22"
"ENSG00000228798",4639,6215,NA
"ENSG00000228878",4639,6215,"SEPTIN7-DT"
"ENSG00000228889",4639,6215,"UBAC2-AS1"
"ENSG00000229117",4488,5405,"RPL41"
"ENSG00000229191",4639,6215,NA
"ENSG00000229585",4639,6215,"RPL21P44"
"ENSG00000229715",4310,5200,"EEF1DP3"
"ENSG00000229808",4639,6215,""
"ENSG00000229832",2876,3528,""
"ENSG00000229921",4488,5405,"KIF25-AS1"
"ENSG00000229994",4554,5481,"RPL5P4"
"ENSG00000230002",4554,5481,"ALMS1-IT1"
"ENSG00000230062",4488,5405,"ANKRD66"
"ENSG00000230124",4639,6215,"ACBD6"
"ENSG00000230316",4810,7612,"FEZF1-AS1"
"ENSG00000230320",4639,6215,"BEND7P1"
"ENSG00000230383",4554,5481,"RPL6P19"
"ENSG00000230415",4639,6215,"LINC01786"
"ENSG00000230438",4639,6215,"SERPINB9P1"
"ENSG00000230461",4554,5481,"PROX1-AS1"
"ENSG00000230530",4810,7612,"LIMD1-AS1"
"ENSG00000230551",4639,6215,""
"ENSG00000230735",4554,5481,""
"ENSG00000230772",4554,5481,"VN1R108P"
"ENSG00000230789",4639,6215,"ARHGAP26-IT1"
"ENSG00000230815",4639,6215,""
"ENSG00000230989",4554,5481,"HSBP1"
"ENSG00000231125",4639,6215,""
"ENSG00000231181",4554,5481,""
"ENSG00000231185",2876,3528,"SPRY4-AS1"
"ENSG00000231272",4639,6215,""
"ENSG00000231307",4639,6215,"RPS3P2"
"ENSG00000231312",4478,5520,"MAP4K3-DT"
"ENSG00000231365",4639,6215,"WARS2-AS1"
"ENSG00000231389",4958,8933,"HLA-DPA1"
"ENSG00000231453",4488,5405,"LINC01305"
"ENSG00000231500",4488,5405,"RPS18"
"ENSG00000231615",4810,7612,""
"ENSG00000231721",4639,6215,"LINC-PINT"
"ENSG00000231738",4639,6215,"TSPAN19"
"ENSG00000231768",4826,6917,"LINC01354"
"ENSG00000231906",4639,6215,"COX7BP6"
"ENSG00000231925",4554,5481,"TAPBP"
"ENSG00000232004",4639,6215,"CAP1P2"
"ENSG00000232022",2876,3528,"FAAHP1"
"ENSG00000232166",4639,6215,""
"ENSG00000232520",4639,6215,"GCSIR"
"ENSG00000232559",4639,6215,NA
"ENSG00000232591",4639,6215,"LINC02642"
"ENSG00000232716",4639,6215,""
"ENSG00000232884",4639,6215,""
"ENSG00000232903",4810,7612,"LINC01166"
"ENSG00000233016",4639,6215,"SNHG7"
"ENSG00000233067",4488,5405,"PTCHD1-AS"
"ENSG00000233184",4639,6215,"DPH5-DT"
"ENSG00000233228",4639,6215,"LPCAT2BP"
"ENSG00000233264",4639,6215,""
"ENSG00000233276",4488,5405,"GPX1"
"ENSG00000233426",4478,5520,"EIF3FP3"
"ENSG00000233452",2440,2757,"STXBP5-AS1"
"ENSG00000233487",3243,3567,"RPSAP69"
"ENSG00000233560",4810,7612,"KRT8P39"
"ENSG00000233647",2876,3528,"NENFP1"
"ENSG00000233844",4478,5520,NA
"ENSG00000233901",3014,3247,"LINC01503"
"ENSG00000234043",4310,5200,"NUDT9P1"
"ENSG00000234106",4478,5520,"SRP14P2"
"ENSG00000234127",4554,5481,"TRIM26"
"ENSG00000234224",4639,6215,"TMEM229A"
"ENSG00000234284",4310,5200,"ZNF879"
"ENSG00000234287",4878,7651,"RPS27P4"
"ENSG00000234329",4639,6215,"RPL7AP16"
"ENSG00000234423",4478,5520,"LINC01250"
"ENSG00000234432",4639,6215,"LINC02983"
"ENSG00000234545",4639,6215,"FAM133B"
"ENSG00000234604",4554,5481,""
"ENSG00000234724",4639,6215,"HDAC1P1"
"ENSG00000234745",4972,9048,"HLA-B"
"ENSG00000234871",4639,6215,NA
"ENSG00000235018",4639,6215,"RPL17P48"
"ENSG00000235082",4766,7331,"SUMO1P3"
"ENSG00000235145",4554,5481,"RPSAP16"
"ENSG00000235272",4478,5520,"RAMACL"
"ENSG00000235354",4554,5481,"RPS29P16"
"ENSG00000235408",4810,7612,"SNORA71B"
"ENSG00000235436",4639,6215,"DPY19L2P4"
"ENSG00000235501",4810,7612,"CNN3-DT"
"ENSG00000235565",4878,7651,NA
"ENSG00000235597",3243,3567,"LINC01102"
"ENSG00000235663",4639,6215,"SAPCD1-AS1"
"ENSG00000235706",4639,6215,"DICER1-AS1"
"ENSG00000235711",4712,6841,"ANKRD34C"
"ENSG00000235750",3117,3452,"KIAA0040"
"ENSG00000235808",2876,3528,"MYL6P2"
"ENSG00000236085",4639,6215,"ACTG1P4"
"ENSG00000236166",4554,5481,NA
"ENSG00000236269",4639,6215,NA
"ENSG00000236287",4478,5520,"ZBED5"
"ENSG00000236404",4488,5405,"VLDLR-AS1"
"ENSG00000236438",2440,2757,"FAM157A"
"ENSG00000236714",2595,2833,NA
"ENSG00000236778",4639,6215,"INTS6-AS1"
"ENSG00000236806",4810,7612,"RPL7AP15"
"ENSG00000236882",2876,3528,"LINC01554"
"ENSG00000236963",2876,3528,"LINC01141"
"ENSG00000236977",4639,6215,"ANKRD44-IT1"
"ENSG00000237162",4810,7612,"RPS20P9"
"ENSG00000237174",4478,5520,"FILIP1-AS1"
"ENSG00000237289",4639,6215,"CKMT1B"
"ENSG00000237399",4639,6215,"PITRM1-AS1"
"ENSG00000237402",4639,6215,"CAMTA1-IT1"
"ENSG00000237470",4554,5481,"DCLRE1CP1"
"ENSG00000237515",4488,5405,"SHISA9"
"ENSG00000237737",3243,3567,"DCTN1-AS1"
"ENSG00000237742",4639,6215,"HEY2-AS1"
"ENSG00000237928",4639,6215,"NFIA-AS2"
"ENSG00000237949",4478,5520,"LINC00844"
"ENSG00000237989",4554,5481,"LINC01679"
"ENSG00000237994",4639,6215,""
"ENSG00000238098",4639,6215,"ABCA17P"
"ENSG00000238227",4488,5405,"TMEM250"
"ENSG00000238244",4639,6215,"GABARAPL3"
"ENSG00000238365",4639,6215,"RNU7-57P"
"ENSG00000238578",4639,6215,"SNORD4A"
"ENSG00000238719",2876,3528,"RNU7-96P"
"ENSG00000238741",4310,5200,"SCARNA7"
"ENSG00000238795",4810,7612,"SCARNA12"
"ENSG00000238830",4639,6215,"RNU7-46P"
"ENSG00000239002",4766,7331,"SCARNA10"
"ENSG00000239039",4878,7536,"SNORD13"
"ENSG00000239280",4639,6215,"DBTP1"
"ENSG00000239291",4639,6215,""
"ENSG00000239306",4478,5520,"RBM14"
"ENSG00000239344",4639,6215,""
"ENSG00000239437",4488,5405,"RN7SL752P"
"ENSG00000239473",4639,6215,"RPL7P38"
"ENSG00000239474",3014,3247,"KLHL41"
"ENSG00000239498",4478,5520,NA
"ENSG00000239510",4639,6215,"RPL9P5"
"ENSG00000239763",4554,5481,"RPL21P118"
"ENSG00000239789",4639,6215,"MRPS17"
"ENSG00000239828",4639,6215,"CCDC54-AS1"
"ENSG00000239873",4639,6215,"GAPDHP27"
"ENSG00000239899",4488,5405,"RN7SL674P"
"ENSG00000239908",4810,7612,"RN7SL75P"
"ENSG00000239922",4478,5520,""
"ENSG00000239961",2876,3528,"LILRA4"
"ENSG00000240032",4639,6215,"LNCSRLR"
"ENSG00000240053",4554,5481,"LY6G5B"
"ENSG00000240065",4554,5481,"PSMB9"
"ENSG00000240083",4639,6215,"RPS3AP22"
"ENSG00000240204",4639,6215,"SMKR1"
"ENSG00000240244",4639,6215,"GAPDHP33"
"ENSG00000240342",4488,5405,"RPS2P5"
"ENSG00000240356",4554,5481,"RPL23AP7"
"ENSG00000240399",4639,6215,""
"ENSG00000240445",4810,7612,"FOXO3B"
"ENSG00000240563",4639,6215,"L1TD1"
"ENSG00000240583",4488,5405,"AQP1"
"ENSG00000240775",4639,6215,""
"ENSG00000240853",4554,5481,"RN7SL328P"
"ENSG00000240869",4488,5405,"RN7SL128P"
"ENSG00000241002",4639,6215,"RPL32P13"
"ENSG00000241015",4766,7331,"TPM3P9"
"ENSG00000241316",4554,5481,"SUCLG2-DT"
"ENSG00000241362",4639,6215,"RPL36AP43"
"ENSG00000241395",4639,6215,"RN7SL344P"
"ENSG00000241404",4639,6215,"EGFL8"
"ENSG00000241462",4639,6215,""
"ENSG00000241563",4810,7612,"CORT"
"ENSG00000241644",4639,6215,"INMT"
"ENSG00000241684",4810,7612,"ADAMTS9-AS2"
"ENSG00000241732",4639,6215,NA
"ENSG00000241829",4554,5481,"RPL21P54"
"ENSG00000241837",4554,5481,"ATP5PO"
"ENSG00000241852",4488,5405,"C8orf58"
"ENSG00000241913",2876,3528,"RPS29P21"
"ENSG00000241990",4639,6215,NA
"ENSG00000242028",4639,6215,"HYPK"
"ENSG00000242103",4478,5520,"ARPC1AP1"
"ENSG00000242104",4639,6215,"LRRC78P"
"ENSG00000242125",4639,6215,"SNHG3"
"ENSG00000242173",4554,5481,"ARHGDIG"
"ENSG00000242265",4878,7651,"PEG10"
"ENSG00000242372",4310,5200,"EIF6"
"ENSG00000242498",4478,5520,"ARPIN"
"ENSG00000242529",4810,7612,"AHCYP8"
"ENSG00000242539",4639,6215,""
"ENSG00000242574",4554,5481,"HLA-DMB"
"ENSG00000242699",4810,7612,"RN7SL516P"
"ENSG00000242756",4639,6215,"RHOT1P3"
"ENSG00000242759",4478,5520,"LINC00882"
"ENSG00000242818",4639,6215,"RN7SL846P"
"ENSG00000243147",4624,6636,"MRPL33"
"ENSG00000243609",4639,6215,"RPS2P44"
"ENSG00000243620",4554,5481,""
"ENSG00000243646",4639,6215,"IL10RB"
"ENSG00000243660",2595,2833,"ZNF487"
"ENSG00000243667",4310,5200,"DNAAF10"
"ENSG00000243710",4639,6215,"CFAP57"
"ENSG00000243742",4878,7651,"RPLP0P2"
"ENSG00000243927",4878,7651,"MRPS6"
"ENSG00000244062",4478,5520,"ACSL3P1"
"ENSG00000244405",3682,4849,"ETV5"
"ENSG00000244509",4810,7612,"APOBEC3C"
"ENSG00000244627",4639,6215,"TPTEP2"
"ENSG00000244642",4639,6215,"RN7SL396P"
"ENSG00000244694",4940,8767,"PTCHD4"
"ENSG00000244734",4926,7918,"HBB"
"ENSG00000244879",4639,6215,"GABPB1-AS1"
"ENSG00000245060",4639,6215,"LINC00847"
"ENSG00000245384",4478,5520,"CXXC4-AS1"
"ENSG00000245532",4810,7612,"NEAT1"
"ENSG00000245648",4639,6215,"KLRK1-AS1"
"ENSG00000245937",4478,5520,"SLC12A2-DT"
"ENSG00000246350",4639,6215,"ZBED9-AS1"
"ENSG00000246379",2876,3528,"GNAO1-DT"
"ENSG00000246705",4310,5200,"H2AJ"
"ENSG00000246922",4478,5520,"UBAP1L"
"ENSG00000247081",3682,4849,"BAALC-AS1"
"ENSG00000247095",4810,7612,"MIR210HG"
"ENSG00000247400",4972,9048,"DNAJC3-DT"
"ENSG00000247596",4478,5520,"TWF2"
"ENSG00000247627",4639,6215,"MTND4P12"
"ENSG00000248098",4310,5200,"BCKDHA"
"ENSG00000248184",4639,6215,"LINC02283"
"ENSG00000248210",4639,6215,"LINC02355"
"ENSG00000248283",4639,6215,"CCNL2P1"
"ENSG00000248309",4639,6215,"MEF2C-AS1"
"ENSG00000248333",4310,5200,"CDK11B"
"ENSG00000248544",4554,5481,""
"ENSG00000248801",4639,6215,"C8orf34-AS1"
"ENSG00000248905",4478,5520,"FMN1"
"ENSG00000248927",4639,6215,""
"ENSG00000248954",2876,3528,""
"ENSG00000249006",4639,6215,""
"ENSG00000249087",4810,7612,"ZNF436-AS1"
"ENSG00000249206",4639,6215,"GCNT1P2"
"ENSG00000249484",4478,5520,"LINC01470"
"ENSG00000249669",4810,7612,"CARMN"
"ENSG00000249740",4639,6215,"OSMR-DT"
"ENSG00000249853",4712,6841,"HS3ST5"
"ENSG00000249898",4639,6215,"MCPH1-AS1"
"ENSG00000249992",4488,5405,"TMEM158"
"ENSG00000250001",4554,5481,""
"ENSG00000250072",4478,5520,"SH3TC2-DT"
"ENSG00000250125",4488,5405,"LINC02232"
"ENSG00000250148",4810,7612,"KRT8P31"
"ENSG00000250197",4639,6215,"HMGN1P15"
"ENSG00000250284",4810,7612,NA
"ENSG00000250305",4826,6917,"TRMT9B"
"ENSG00000250306",4810,7612,""
"ENSG00000250326",4554,5481,"USP38-DT"
"ENSG00000250366",4488,5405,"TUNAR"
"ENSG00000250410",4639,6215,NA
"ENSG00000250479",4809,6802,"CHCHD10"
"ENSG00000250510",4478,5520,"GPR162"
"ENSG00000250608",2876,3528,"NUDT16-DT"
"ENSG00000250634",4639,6215,"LINC01182"
"ENSG00000250771",4639,6215,""
"ENSG00000250786",4488,5405,"SNHG18"
"ENSG00000250899",4639,6215,""
"ENSG00000251022",4639,6215,"THAP9-AS1"
"ENSG00000251034",4810,7612,""
"ENSG00000251141",4478,5520,"MRPS30-DT"
"ENSG00000251215",4488,5405,"GOLGA5P1"
"ENSG00000251226",4554,5481,"LINC02714"
"ENSG00000251322",4712,6841,"SHANK3"
"ENSG00000251348",4810,7612,"HSPD1P11"
"ENSG00000251379",2876,3528,NA
"ENSG00000251381",4488,5405,"LINC00958"
"ENSG00000251396",4478,5520,"LINC01301"
"ENSG00000251429",4478,5520,"AIDAP2"
"ENSG00000251442",2440,2757,"LINC01094"
"ENSG00000251562",4639,6215,"MALAT1"
"ENSG00000251580",2876,3528,"LINC02482"
"ENSG00000251666",4639,6215,"ZNF346-IT1"
"ENSG00000251669",4310,5200,"FAM86EP"
"ENSG00000251682",4810,7612,""
"ENSG00000251733",4310,5200,"SCARNA8"
"ENSG00000251745",4554,5481,"RNU7-124P"
"ENSG00000251896",4639,6215,"SNORD116-27"
"ENSG00000251898",4310,5200,"SCARNA11"
"ENSG00000252202",4639,6215,""
"ENSG00000252316",4488,5405,"RNY4"
"ENSG00000252585",4554,5481,""
"ENSG00000252751",4810,7612,"RNU6-143P"
"ENSG00000252782",4639,6215,"RNU6-341P"
"ENSG00000253200",4554,5481,""
"ENSG00000253276",4639,6215,"CCDC71L"
"ENSG00000253357",4639,6215,""
"ENSG00000253379",4639,6215,NA
"ENSG00000253521",4639,6215,"HPYR1"
"ENSG00000253598",3014,3247,"SLC10A5"
"ENSG00000253636",4639,6215,""
"ENSG00000253661",3117,3452,"ZFHX4-AS1"
"ENSG00000253671",4554,5481,NA
"ENSG00000253710",4810,7612,"ALG11"
"ENSG00000253726",4639,6215,""
"ENSG00000253731",4639,6215,"PCDHGA6"
"ENSG00000253753",4478,5520,NA
"ENSG00000253793",4639,6215,""
"ENSG00000253877",4478,5520,"LINC01608"
"ENSG00000253882",4639,6215,""
"ENSG00000253953",4554,5481,"PCDHGB4"
"ENSG00000253988",2876,3528,NA
"ENSG00000254004",4310,5200,"ZNF260"
"ENSG00000254040",4478,5520,""
"ENSG00000254286",4639,6215,NA
"ENSG00000254463",2876,3528,"PPIAP41"
"ENSG00000254470",4478,5520,"AP5B1"
"ENSG00000254487",4639,6215,""
"ENSG00000254507",4639,6215,"DEFB131E"
"ENSG00000254537",4639,6215,""
"ENSG00000254577",4639,6215,""
"ENSG00000254634",4639,6215,"SMG1P6"
"ENSG00000254656",4907,8728,"RTL1"
"ENSG00000254665",4639,6215,""
"ENSG00000254667",4639,6215,NA
"ENSG00000254700",2876,3528,"DEFB131C"
"ENSG00000254708",4639,6215,"MMADHCP2"
"ENSG00000254712",4554,5481,""
"ENSG00000254858",4488,5405,"MPV17L2"
"ENSG00000254911",4310,5200,"SCARNA9"
"ENSG00000254944",4554,5481,"ATP5PBP5"
"ENSG00000255020",4810,7612,"TDH-AS1"
"ENSG00000255035",4639,6215,"SDHCP4"
"ENSG00000255046",4478,5520,""
"ENSG00000255129",4639,6215,"TTC12-DT"
"ENSG00000255203",2876,3528,"OR7E2P"
"ENSG00000255248",4826,6917,"MIR100HG"
"ENSG00000255471",4810,7612,"PRSS23-AS1"
"ENSG00000255513",3243,3567,""
"ENSG00000255561",4310,5200,"FDXACB1"
"ENSG00000255571",4639,6215,"MIR9-3HG"
"ENSG00000255690",2281,2437,"TRIL"
"ENSG00000255717",4810,7612,"SNHG1"
"ENSG00000256031",4639,6215,NA
"ENSG00000256040",4639,6215,"PAPPA-AS1"
"ENSG00000256164",4639,6215,NA
"ENSG00000256294",4310,5200,"ZNF225"
"ENSG00000256391",4478,5520,NA
"ENSG00000256525",4310,5200,"POLG2"
"ENSG00000256651",4639,6215,""
"ENSG00000256667",4554,5481,"KLRA1P"
"ENSG00000256683",4310,5200,"ZNF350"
"ENSG00000256720",4639,6215,"BTG1P1"
"ENSG00000256771",4488,5405,"ZNF253"
"ENSG00000256824",2876,3528,""
"ENSG00000256861",4810,7612,""
"ENSG00000256966",4554,5481,""
"ENSG00000257093",4488,5405,"DENND11"
"ENSG00000257126",4878,7536,"FOXG1-AS1"
"ENSG00000257243",4554,5481,"PARK7P1"
"ENSG00000257261",4639,6215,"SLC38A4-AS1"
"ENSG00000257835",4639,6215,""
"ENSG00000257923",4478,5520,"CUX1"
"ENSG00000257950",4639,6215,"P2RX5-TAX1BP3"
"ENSG00000257986",4478,5520,"LINC02306"
"ENSG00000258168",4639,6215,"PTPRB-AS1"
"ENSG00000258215",4810,7612,""
"ENSG00000258284",4639,6215,"POLR2KP1"
"ENSG00000258289",4488,5405,"CHURC1"
"ENSG00000258302",4639,6215,NA
"ENSG00000258365",4639,6215,""
"ENSG00000258366",4639,6215,"RTEL1"
"ENSG00000258472",4639,6215,""
"ENSG00000258578",4639,6215,""
"ENSG00000258591",2876,3528,"PPIAP4"
"ENSG00000258650",4554,5481,"HSBP1P1"
"ENSG00000258695",4639,6215,""
"ENSG00000258702",4639,6215,""
"ENSG00000258725",4639,6215,"PRC1-AS1"
"ENSG00000258741",4639,6215,"H2AZ2P1"
"ENSG00000258752",4554,5481,"FOXN3-AS3"
"ENSG00000258789",4810,7612,""
"ENSG00000258839",4810,7612,"MC1R"
"ENSG00000258844",4478,5520,NA
"ENSG00000258876",4554,5481,"TGFB3-AS1"
"ENSG00000258890",4639,6215,"CEP95"
"ENSG00000258986",4478,5520,"TMEM179"
"ENSG00000259032",4478,5520,"ENSAP2"
"ENSG00000259052",4639,6215,""
"ENSG00000259172",4639,6215,"SNRPA1-DT"
"ENSG00000259207",4429,6285,"ITGB3"
"ENSG00000259326",4554,5481,""
"ENSG00000259336",4639,6215,""
"ENSG00000259356",4554,5481,""
"ENSG00000259363",4639,6215,""
"ENSG00000259366",4639,6215,""
"ENSG00000259372",4554,5481,NA
"ENSG00000259378",4639,6215,"DCAF13P3"
"ENSG00000259407",4639,6215,NA
"ENSG00000259417",4639,6215,"CTXND1"
"ENSG00000259448",2876,3528,"LINC02352"
"ENSG00000259583",4639,6215,"ALDH1A3-AS1"
"ENSG00000259802",4639,6215,"MARCHF6-DT"
"ENSG00000259905",4488,5405,"PWRN1"
"ENSG00000259917",4639,6215,"HNRNPLP2"
"ENSG00000259920",4478,5520,""
"ENSG00000259943",4810,7612,"ZMPSTE24-DT"
"ENSG00000259954",4488,5405,"IL21R-AS1"
"ENSG00000260001",4478,5520,"TGFBR3L"
"ENSG00000260060",4639,6215,NA
"ENSG00000260065",4639,6215,NA
"ENSG00000260114",4639,6215,NA
"ENSG00000260209",4639,6215,"LINC03136"
"ENSG00000260230",3117,3452,"FRRS1L"
"ENSG00000260232",4810,7612,"PWRN4"
"ENSG00000260336",4478,5520,NA
"ENSG00000260359",4478,5520,NA
"ENSG00000260392",4639,6215,""
"ENSG00000260412",4639,6215,""
"ENSG00000260461",4878,7651,NA
"ENSG00000260469",4810,7612,"INSYN1-AS1"
"ENSG00000260495",4639,6215,""
"ENSG00000260549",4554,5481,"MT1L"
"ENSG00000260563",4639,6215,""
"ENSG00000260572",4810,7612,"PPM1L-DT"
"ENSG00000260578",4478,5520,""
"ENSG00000260633",4639,6215,""
"ENSG00000260655",4639,6215,NA
"ENSG00000260664",4639,6215,""
"ENSG00000260711",4639,6215,""
"ENSG00000260912",4639,6215,""
"ENSG00000260942",4810,7612,"CAPN10-DT"
"ENSG00000260949",4639,6215,""
"ENSG00000261033",4639,6215,"SPECC1-DT"
"ENSG00000261098",4639,6215,""
"ENSG00000261101",4639,6215,""
"ENSG00000261114",4810,7612,""
"ENSG00000261185",4639,6215,NA
"ENSG00000261208",4639,6215,""
"ENSG00000261269",4639,6215,""
"ENSG00000261270",4810,7612,"HERPUD1-IT1"
"ENSG00000261324",4639,6215,""
"ENSG00000261371",3682,4849,"PECAM1"
"ENSG00000261379",4639,6215,""
"ENSG00000261556",4639,6215,"SMG1P7"
"ENSG00000261652",4810,7612,"PIERCE2"
"ENSG00000261671",4554,5481,""
"ENSG00000261675",4478,5520,""
"ENSG00000261678",2413,2718,"SCRT1"
"ENSG00000261716",4639,6215,"H2BC20P"
"ENSG00000261738",4478,5520,"MIR3976HG"
"ENSG00000261799",4810,7612,""
"ENSG00000261971",4639,6215,"MMP25-AS1"
"ENSG00000262001",4639,6215,"DLGAP1-AS2"
"ENSG00000262089",4554,5481,NA
"ENSG00000262470",4639,6215,"TVP23CP2"
"ENSG00000262488",4639,6215,""
"ENSG00000262621",4810,7612,NA
"ENSG00000262652",4639,6215,""
"ENSG00000262732",4639,6215,""
"ENSG00000262814",4554,5481,"MRPL12"
"ENSG00000262951",4639,6215,NA
"ENSG00000263004",4639,6215,"AKAP1-DT"
"ENSG00000263050",4554,5481,"DPH1-AS1"
"ENSG00000263120",4554,5481,""
"ENSG00000263214",4639,6215,NA
"ENSG00000263606",4639,6215,"CHORDC1P4"
"ENSG00000263618",4639,6215,""
"ENSG00000263963",4639,6215,""
"ENSG00000264247",4554,5481,"ZNF407-AS1"
"ENSG00000264546",4639,6215,""
"ENSG00000264608",4639,6215,NA
"ENSG00000264720",4639,6215,"MIR3117"
"ENSG00000264834",4810,7612,""
"ENSG00000264940",4488,5405,"SNORD3C"
"ENSG00000264961",4810,7612,"MIR4730"
"ENSG00000265185",4639,6215,"SNORD3B-1"
"ENSG00000265681",4712,6841,"RPL17"
"ENSG00000265735",4488,5405,"RN7SL5P"
"ENSG00000265750",4639,6215,""
"ENSG00000265972",2364,2513,"TXNIP"
"ENSG00000266003",4478,5520,""
"ENSG00000266028",3986,4683,"SRGAP2"
"ENSG00000266173",4478,5520,"STRADA"
"ENSG00000266258",4639,6215,"LINC01909"
"ENSG00000266524",2876,3528,"GDF10"
"ENSG00000266533",4639,6215,"MIR3619"
"ENSG00000266777",4639,6215,"SH3GL1P1"
"ENSG00000266852",4639,6215,"MIR4482"
"ENSG00000266993",4639,6215,""
"ENSG00000267014",2876,3528,"LINC01532"
"ENSG00000267056",2876,3528,""
"ENSG00000267072",4810,7612,""
"ENSG00000267191",4810,7612,"ZNF45-AS1"
"ENSG00000267194",4639,6215,NA
"ENSG00000267500",4639,6215,"ZNF887P"
"ENSG00000267731",4554,5481,""
"ENSG00000267838",4639,6215,""
"ENSG00000268100",4810,7612,"ZNF725P"
"ENSG00000268388",4639,6215,"FENDRR"
"ENSG00000268573",4810,7612,""
"ENSG00000268659",4554,5481,""
"ENSG00000268713",4639,6215,""
"ENSG00000268903",2876,3528,""
"ENSG00000269069",4639,6215,""
"ENSG00000269190",4639,6215,"FBXO17"
"ENSG00000269235",4554,5481,"ZNF350-AS1"
"ENSG00000269242",4810,7612,""
"ENSG00000269343",4478,5520,"ZNF587B"
"ENSG00000269396",4478,5520,NA
"ENSG00000269483",4639,6215,""
"ENSG00000269713",4639,6215,"NBPF9"
"ENSG00000269837",4554,5481,"IPO5P1"
"ENSG00000269881",4639,6215,NA
"ENSG00000269883",4639,6215,""
"ENSG00000269899",4554,5481,NA
"ENSG00000269935",4810,7612,""
"ENSG00000269936",4639,6215,NA
"ENSG00000269956",4639,6215,"MKNK1-AS1"
"ENSG00000269967",4639,6215,""
"ENSG00000269971",4639,6215,""
"ENSG00000269981",2876,3528,""
"ENSG00000269997",4554,5481,""
"ENSG00000270001",4639,6215,""
"ENSG00000270011",4639,6215,"ZNF559-ZNF177"
"ENSG00000270020",4639,6215,""
"ENSG00000270048",4639,6215,""
"ENSG00000270049",4639,6215,"ATP6V0D1-DT"
"ENSG00000270076",4639,6215,""
"ENSG00000270093",4639,6215,NA
"ENSG00000270164",4639,6215,"LINC01480"
"ENSG00000270170",4310,5200,"NCBP2AS2"
"ENSG00000270172",4478,5520,NA
"ENSG00000270231",4488,5405,"NBPF8"
"ENSG00000270246",4639,6215,NA
"ENSG00000270317",4810,7612,"FIGLAP1"
"ENSG00000270343",4488,5405,"UNGP3"
"ENSG00000270441",4639,6215,"LAMB2P1"
"ENSG00000270504",2876,3528,""
"ENSG00000270557",4639,6215,""
"ENSG00000270562",4639,6215,"FOXP1-DT"
"ENSG00000270589",4639,6215,""
"ENSG00000270640",4810,7612,""
"ENSG00000270681",4554,5481,""
"ENSG00000271204",4639,6215,""
"ENSG00000271386",4639,6215,"SRGNP1"
"ENSG00000271474",4554,5481,"UNC5C-AS1"
"ENSG00000271503",4639,6215,"CCL5"
"ENSG00000271596",3243,3567,""
"ENSG00000271605",3682,4849,"MILR1"
"ENSG00000271614",4488,5405,"ATP2B1-AS1"
"ENSG00000271659",4810,7612,""
"ENSG00000271714",4554,5481,"FAM169A-AS1"
"ENSG00000271751",4639,6215,NA
"ENSG00000271817",4639,6215,""
"ENSG00000271843",4639,6215,""
"ENSG00000272021",2876,3528,""
"ENSG00000272031",2440,2757,"ANKRD34A"
"ENSG00000272037",4639,6215,""
"ENSG00000272137",4639,6215,NA
"ENSG00000272195",4639,6215,"EFCAB2-AS1"
"ENSG00000272316",4639,6215,NA
"ENSG00000272321",4478,5520,""
"ENSG00000272356",4639,6215,""
"ENSG00000272368",4639,6215,""
"ENSG00000272369",4639,6215,NA
"ENSG00000272397",4639,6215,""
"ENSG00000272416",4478,5520,""
"ENSG00000272506",2876,3528,""
"ENSG00000272529",4639,6215,""
"ENSG00000272533",4310,5200,"SNORA28"
"ENSG00000272578",4727,6597,"GUSBP11"
"ENSG00000272588",4639,6215,""
"ENSG00000272606",4639,6215,"PPP4R3B-DT"
"ENSG00000272622",4639,6215,""
"ENSG00000272688",4639,6215,""
"ENSG00000272734",4878,7651,"ADIRF-AS1"
"ENSG00000272865",4639,6215,""
"ENSG00000272870",2876,3528,"SAP30-DT"
"ENSG00000272894",4478,5520,"MIOS-DT"
"ENSG00000272927",4639,6215,""
"ENSG00000272983",4639,6215,""
"ENSG00000272990",4639,6215,""
"ENSG00000272993",4878,7651,NA
"ENSG00000273064",4639,6215,""
"ENSG00000273079",4488,5405,"GRIN2B"
"ENSG00000273084",4639,6215,"LINC03073"
"ENSG00000273118",4639,6215,""
