DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL
BD,Pacifico,2016,DS,ENSG00000100292,0.4200000000,0.0080200000
BD,Pacifico,2016,DS,ENSG00000152049,0.4400000000,0.0081100000
BD,Pacifico,2016,DS,ENSG00000171792,-0.2700000000,0.0080500000
BD,Pacifico,2016,DS,ENSG00000182667,-0.2600000000,0.0079800000
BD,Pacifico,2016,DS,ENSG00000205730,0.2700000000,0.0081100000
BD,Pacifico,2016,DS,ENSG00000270246,0.3600000000,0.0080400000
BD,Pacifico,2016,DS,ENSG00000228218,0.4400000000,0.0081500000
BD,Pacifico,2016,DS,ENSG00000110060,0.3600000000,0.0082600000
BD,Pacifico,2016,DS,ENSG00000151364,0.4400000000,0.0082100000
BD,Pacifico,2016,DS,ENSG00000151650,0.4300000000,0.0082700000
BD,Pacifico,2016,DS,ENSG00000176593,0.2900000000,0.0082700000
BD,Pacifico,2016,DS,ENSG00000128944,0.2700000000,0.0083400000
BD,Pacifico,2016,DS,ENSG00000235560,0.4400000000,0.0083500000
BD,Pacifico,2016,DS,ENSG00000226549,-0.3900000000,0.0084000000
BD,Pacifico,2016,DS,ENSG00000273044,-0.4400000000,0.0083900000
BD,Pacifico,2016,DS,ENSG00000123066,0.1400000000,0.0084800000
BD,Pacifico,2016,DS,ENSG00000151576,-0.2300000000,0.0085300000
BD,Pacifico,2016,DS,ENSG00000198003,0.4200000000,0.0085100000
BD,Pacifico,2016,DS,ENSG00000278600,0.2900000000,0.0085400000
BD,Pacifico,2016,DS,ENSG00000259516,-0.3200000000,0.0085900000
BD,Pacifico,2016,DS,ENSG00000138346,0.3300000000,0.0087200000
BD,Pacifico,2016,DS,ENSG00000145912,-0.3200000000,0.0087800000
BD,Pacifico,2016,DS,ENSG00000175556,0.3200000000,0.0087800000
BD,Pacifico,2016,DS,ENSG00000177464,0.4400000000,0.0087900000
BD,Pacifico,2016,DS,ENSG00000221869,0.4200000000,0.0088100000
BD,Pacifico,2016,DS,ENSG00000231185,-0.4400000000,0.0087400000
BD,Pacifico,2016,DS,ENSG00000270589,0.3900000000,0.0087200000
BD,Pacifico,2016,DS,ENSG00000277831,0.4300000000,0.0087300000
BD,Pacifico,2016,DS,ENSG00000172530,0.3700000000,0.0088900000
BD,Pacifico,2016,DS,ENSG00000224167,0.4400000000,0.0088700000
BD,Pacifico,2016,DS,ENSG00000053438,-0.4200000000,0.0091100000
BD,Pacifico,2016,DS,ENSG00000091136,0.3100000000,0.0091200000
BD,Pacifico,2016,DS,ENSG00000100714,-0.3000000000,0.0090000000
BD,Pacifico,2016,DS,ENSG00000114450,0.3700000000,0.0090900000
BD,Pacifico,2016,DS,ENSG00000130038,0.3300000000,0.0091200000
BD,Pacifico,2016,DS,ENSG00000137124,0.3600000000,0.0090200000
BD,Pacifico,2016,DS,ENSG00000160188,-0.3000000000,0.0090100000
BD,Pacifico,2016,DS,ENSG00000160791,0.4400000000,0.0090600000
BD,Pacifico,2016,DS,ENSG00000241732,-0.4100000000,0.0090300000
BD,Pacifico,2016,DS,ENSG00000268573,0.3100000000,0.0091600000
BD,Pacifico,2016,DS,ENSG00000115607,0.4300000000,0.0092100000
BD,Pacifico,2016,DS,ENSG00000148842,0.1900000000,0.0092200000
BD,Pacifico,2016,DS,ENSG00000107968,0.3900000000,0.0092700000
BD,Pacifico,2016,DS,ENSG00000187193,0.4300000000,0.0092700000
BD,Pacifico,2016,DS,ENSG00000133392,-0.4100000000,0.0093300000
BD,Pacifico,2016,DS,ENSG00000144671,0.4200000000,0.0093200000
BD,Pacifico,2016,DS,ENSG00000245651,0.4300000000,0.0093600000
BD,Pacifico,2016,DS,ENSG00000144837,0.4300000000,0.0094300000
BD,Pacifico,2016,DS,ENSG00000266777,0.4100000000,0.0094400000
BD,Pacifico,2016,DS,ENSG00000166135,0.1800000000,0.0094700000
BD,Pacifico,2016,DS,ENSG00000112406,0.2300000000,0.0095000000
BD,Pacifico,2016,DS,ENSG00000114698,0.3500000000,0.0095700000
BD,Pacifico,2016,DS,ENSG00000173369,0.4300000000,0.0095800000
BD,Pacifico,2016,DS,ENSG00000187037,0.4300000000,0.0096200000
BD,Pacifico,2016,DS,ENSG00000197935,-0.4100000000,0.0096200000
BD,Pacifico,2016,DS,ENSG00000270562,0.4100000000,0.0095700000
BD,Pacifico,2016,DS,ENSG00000100490,0.3700000000,0.0096900000
BD,Pacifico,2016,DS,ENSG00000163017,-0.3400000000,0.0097100000
BD,Pacifico,2016,DS,ENSG00000182348,0.4200000000,0.0096800000
BD,Pacifico,2016,DS,ENSG00000010310,0.4300000000,0.0101000000
BD,Pacifico,2016,DS,ENSG00000013588,0.3900000000,0.0101000000
BD,Pacifico,2016,DS,ENSG00000062038,0.3400000000,0.0103000000
BD,Pacifico,2016,DS,ENSG00000069974,0.2900000000,0.0098600000
BD,Pacifico,2016,DS,ENSG00000101040,0.2100000000,0.0103000000
BD,Pacifico,2016,DS,ENSG00000112414,0.4000000000,0.0103000000
BD,Pacifico,2016,DS,ENSG00000125772,-0.3500000000,0.0101000000
BD,Pacifico,2016,DS,ENSG00000135549,-0.3900000000,0.0099700000
BD,Pacifico,2016,DS,ENSG00000163220,0.4000000000,0.0103000000
BD,Pacifico,2016,DS,ENSG00000175820,0.4300000000,0.0098300000
BD,Pacifico,2016,DS,ENSG00000180422,0.4200000000,0.0101000000
BD,Pacifico,2016,DS,ENSG00000185158,0.2800000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000204175,-0.4200000000,0.0101000000
BD,Pacifico,2016,DS,ENSG00000213719,0.3800000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000217801,0.4300000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000222009,0.4000000000,0.0099700000
BD,Pacifico,2016,DS,ENSG00000226375,0.4200000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000233228,0.4300000000,0.0099700000
BD,Pacifico,2016,DS,ENSG00000240045,0.4100000000,0.0098400000
BD,Pacifico,2016,DS,ENSG00000240204,-0.3700000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000250899,0.4000000000,0.0098800000
BD,Pacifico,2016,DS,ENSG00000257242,0.4200000000,0.0099100000
BD,Pacifico,2016,DS,ENSG00000268388,0.3800000000,0.0102000000
BD,Pacifico,2016,DS,ENSG00000274403,0.4300000000,0.0098600000
BD,Pacifico,2016,DS,ENSG00000108641,-0.3000000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000112936,0.4300000000,0.0104000000
BD,Pacifico,2016,DS,ENSG00000124508,0.3400000000,0.0104000000
BD,Pacifico,2016,DS,ENSG00000135457,-0.1700000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000151692,0.2600000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000186472,0.2500000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000203709,0.3800000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000203721,0.4200000000,0.0106000000
BD,Pacifico,2016,DS,ENSG00000253954,-0.4000000000,0.0105000000
BD,Pacifico,2016,DS,ENSG00000204420,0.3900000000,0.0106000000
BD,Pacifico,2016,DS,ENSG00000260065,0.4000000000,0.0106000000
BD,Pacifico,2016,DS,ENSG00000198682,0.3800000000,0.0107000000
BD,Pacifico,2016,DS,ENSG00000204388,0.4100000000,0.0107000000
BD,Pacifico,2016,DS,ENSG00000254362,0.4200000000,0.0107000000
BD,Pacifico,2016,DS,ENSG00000264608,0.3900000000,0.0107000000
BD,Pacifico,2016,DS,ENSG00000269825,0.4000000000,0.0107000000
BD,Pacifico,2016,DS,ENSG00000112038,-0.4200000000,0.0108000000
BD,Pacifico,2016,DS,ENSG00000114054,-0.2200000000,0.0111000000
BD,Pacifico,2016,DS,ENSG00000119950,0.2100000000,0.0109000000
BD,Pacifico,2016,DS,ENSG00000119973,-0.4000000000,0.0109000000
BD,Pacifico,2016,DS,ENSG00000140025,-0.2900000000,0.0110000000
BD,Pacifico,2016,DS,ENSG00000141574,0.3900000000,0.0111000000
BD,Pacifico,2016,DS,ENSG00000142623,-0.4000000000,0.0111000000
BD,Pacifico,2016,DS,ENSG00000145365,0.3800000000,0.0110000000
BD,Pacifico,2016,DS,ENSG00000159189,0.4200000000,0.0108000000
BD,Pacifico,2016,DS,ENSG00000170209,0.4200000000,0.0110000000
BD,Pacifico,2016,DS,ENSG00000227740,0.4100000000,0.0110000000
BD,Pacifico,2016,DS,ENSG00000230551,0.3000000000,0.0110000000
BD,Pacifico,2016,DS,ENSG00000245648,-0.4100000000,0.0109000000
BD,Pacifico,2016,DS,ENSG00000259583,0.4300000000,0.0108000000
BD,Pacifico,2016,DS,ENSG00000278383,0.4200000000,0.0109000000
BD,Pacifico,2016,DS,ENSG00000258427,-0.2500000000,0.0111000000
BD,Pacifico,2016,DS,ENSG00000100625,0.4200000000,0.0112000000
BD,Pacifico,2016,DS,ENSG00000177447,-0.4000000000,0.0112000000
BD,Pacifico,2016,DS,ENSG00000181982,0.1800000000,0.0112000000
BD,Pacifico,2016,DS,ENSG00000278463,0.4100000000,0.0112000000
BD,Pacifico,2016,DS,ENSG00000254862,0.4200000000,0.0113000000
BD,Pacifico,2016,DS,ENSG00000144821,-0.3300000000,0.0113000000
BD,Pacifico,2016,DS,ENSG00000184557,0.3900000000,0.0113000000
BD,Pacifico,2016,DS,ENSG00000205531,-0.1200000000,0.0114000000
BD,Pacifico,2016,DS,ENSG00000188512,-0.3400000000,0.0114000000
BD,Pacifico,2016,DS,ENSG00000085871,0.3400000000,0.0115000000
BD,Pacifico,2016,DS,ENSG00000116127,-0.1600000000,0.0116000000
BD,Pacifico,2016,DS,ENSG00000225179,-0.3800000000,0.0116000000
BD,Pacifico,2016,DS,ENSG00000132825,0.3600000000,0.0116000000
BD,Pacifico,2016,DS,ENSG00000170893,-0.4200000000,0.0117000000
BD,Pacifico,2016,DS,ENSG00000107611,0.3600000000,0.0118000000
BD,Pacifico,2016,DS,ENSG00000240775,0.4200000000,0.0119000000
BD,Pacifico,2016,DS,ENSG00000224848,-0.3500000000,0.0120000000
BD,Pacifico,2016,DS,ENSG00000102265,0.4100000000,0.0120000000
BD,Pacifico,2016,DS,ENSG00000125779,0.2100000000,0.0121000000
BD,Pacifico,2016,DS,ENSG00000172748,-0.3300000000,0.0121000000
BD,Pacifico,2016,DS,ENSG00000177453,0.2200000000,0.0121000000
BD,Pacifico,2016,DS,ENSG00000176890,-0.4000000000,0.0122000000
BD,Pacifico,2016,DS,ENSG00000271596,0.4000000000,0.0122000000
BD,Pacifico,2016,DS,ENSG00000183718,0.2600000000,0.0122000000
BD,Pacifico,2016,DS,ENSG00000051620,0.3600000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000075213,-0.3800000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000101230,-0.4200000000,0.0126000000
BD,Pacifico,2016,DS,ENSG00000106565,0.3600000000,0.0125000000
BD,Pacifico,2016,DS,ENSG00000112232,-0.3000000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000125450,0.2500000000,0.0123000000
BD,Pacifico,2016,DS,ENSG00000135697,0.4200000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000138798,0.4000000000,0.0124000000
BD,Pacifico,2016,DS,ENSG00000159708,0.3600000000,0.0126000000
BD,Pacifico,2016,DS,ENSG00000160014,-0.2700000000,0.0123000000
BD,Pacifico,2016,DS,ENSG00000160161,0.3900000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000162542,0.3600000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000162972,0.2500000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000162981,0.2700000000,0.0125000000
BD,Pacifico,2016,DS,ENSG00000163322,-0.3400000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000168002,-0.2400000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000169855,-0.1800000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000173698,-0.4100000000,0.0126000000
BD,Pacifico,2016,DS,ENSG00000177822,-0.3400000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000183765,0.3700000000,0.0127000000
BD,Pacifico,2016,DS,ENSG00000196664,0.4000000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000204866,0.3900000000,0.0123000000
BD,Pacifico,2016,DS,ENSG00000225526,0.4200000000,0.0123000000
BD,Pacifico,2016,DS,ENSG00000269399,0.4100000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000261371,0.3500000000,0.0128000000
BD,Pacifico,2016,DS,ENSG00000182541,0.3400000000,0.0129000000
BD,Pacifico,2016,DS,ENSG00000262209,0.3200000000,0.0129000000
BD,Pacifico,2016,DS,ENSG00000173040,0.4100000000,0.0130000000
BD,Pacifico,2016,DS,ENSG00000266903,0.3700000000,0.0130000000
BD,Pacifico,2016,DS,ENSG00000119688,0.3300000000,0.0131000000
BD,Pacifico,2016,DS,ENSG00000006468,-0.3400000000,0.0132000000
BD,Pacifico,2016,DS,ENSG00000138193,0.3200000000,0.0133000000
BD,Pacifico,2016,DS,ENSG00000160447,0.4100000000,0.0132000000
BD,Pacifico,2016,DS,ENSG00000264868,0.3800000000,0.0132000000
BD,Pacifico,2016,DS,ENSG00000123200,-0.1900000000,0.0134000000
BD,Pacifico,2016,DS,ENSG00000099860,0.4100000000,0.0135000000
BD,Pacifico,2016,DS,ENSG00000159110,0.2100000000,0.0135000000
BD,Pacifico,2016,DS,ENSG00000270164,0.4100000000,0.0135000000
BD,Pacifico,2016,DS,ENSG00000276931,0.4000000000,0.0135000000
BD,Pacifico,2016,DS,ENSG00000121316,0.4000000000,0.0136000000
BD,Pacifico,2016,DS,ENSG00000213088,0.3600000000,0.0136000000
BD,Pacifico,2016,DS,ENSG00000235077,0.3800000000,0.0137000000
BD,Pacifico,2016,DS,ENSG00000273763,0.4100000000,0.0136000000
BD,Pacifico,2016,DS,ENSG00000149201,0.4100000000,0.0137000000
BD,Pacifico,2016,DS,ENSG00000130429,0.3600000000,0.0138000000
BD,Pacifico,2016,DS,ENSG00000250306,0.3900000000,0.0138000000
BD,Pacifico,2016,DS,ENSG00000138347,0.3700000000,0.0138000000
BD,Pacifico,2016,DS,ENSG00000103995,0.2800000000,0.0140000000
BD,Pacifico,2016,DS,ENSG00000180269,-0.3900000000,0.0139000000
BD,Pacifico,2016,DS,ENSG00000236963,-0.4000000000,0.0139000000
BD,Pacifico,2016,DS,ENSG00000065665,-0.2500000000,0.0141000000
BD,Pacifico,2016,DS,ENSG00000127311,0.3100000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000155052,-0.2600000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000158714,0.3600000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000185860,-0.4100000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000218672,0.3800000000,0.0140000000
BD,Pacifico,2016,DS,ENSG00000233487,-0.4100000000,0.0140000000
BD,Pacifico,2016,DS,ENSG00000234925,-0.2700000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000261379,0.3900000000,0.0141000000
BD,Pacifico,2016,DS,ENSG00000275835,-0.2800000000,0.0141000000
BD,Pacifico,2016,DS,ENSG00000070081,-0.2500000000,0.0142000000
BD,Pacifico,2016,DS,ENSG00000149084,-0.2300000000,0.0143000000
BD,Pacifico,2016,DS,ENSG00000100376,0.3600000000,0.0144000000
BD,Pacifico,2016,DS,ENSG00000109046,-0.2800000000,0.0144000000
BD,Pacifico,2016,DS,ENSG00000137757,0.3500000000,0.0145000000
BD,Pacifico,2016,DS,ENSG00000137831,-0.2600000000,0.0145000000
BD,Pacifico,2016,DS,ENSG00000152766,0.3600000000,0.0143000000
BD,Pacifico,2016,DS,ENSG00000157349,0.2200000000,0.0145000000
BD,Pacifico,2016,DS,ENSG00000162384,-0.1800000000,0.0144000000
BD,Pacifico,2016,DS,ENSG00000164430,0.4000000000,0.0145000000
BD,Pacifico,2016,DS,ENSG00000261610,0.4100000000,0.0143000000
BD,Pacifico,2016,DS,ENSG00000271198,-0.4000000000,0.0145000000
BD,Pacifico,2016,DS,ENSG00000147082,-0.3800000000,0.0146000000
BD,Pacifico,2016,DS,ENSG00000138463,-0.2300000000,0.0146000000
BD,Pacifico,2016,DS,ENSG00000185379,0.2200000000,0.0146000000
BD,Pacifico,2016,DS,ENSG00000072694,0.4000000000,0.0147000000
BD,Pacifico,2016,DS,ENSG00000101180,0.3900000000,0.0148000000
BD,Pacifico,2016,DS,ENSG00000101916,0.4000000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000106823,-0.3900000000,0.0149000000
BD,Pacifico,2016,DS,ENSG00000112242,-0.2800000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000124782,0.3100000000,0.0147000000
BD,Pacifico,2016,DS,ENSG00000134531,0.3900000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000145979,0.2100000000,0.0149000000
BD,Pacifico,2016,DS,ENSG00000147231,-0.3600000000,0.0148000000
BD,Pacifico,2016,DS,ENSG00000157168,0.2800000000,0.0148000000
BD,Pacifico,2016,DS,ENSG00000163932,-0.2900000000,0.0148000000
BD,Pacifico,2016,DS,ENSG00000197249,0.3900000000,0.0149000000
BD,Pacifico,2016,DS,ENSG00000240050,0.3600000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000270019,0.3700000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000184731,0.4000000000,0.0150000000
BD,Pacifico,2016,DS,ENSG00000069702,0.3400000000,0.0151000000
BD,Pacifico,2016,DS,ENSG00000272735,0.4000000000,0.0151000000
BD,Pacifico,2016,DS,ENSG00000137752,0.4000000000,0.0152000000
BD,Pacifico,2016,DS,ENSG00000188996,0.4100000000,0.0152000000
BD,Pacifico,2016,DS,ENSG00000256167,0.3900000000,0.0152000000
BD,Pacifico,2016,DS,ENSG00000170379,0.4000000000,0.0153000000
BD,Pacifico,2016,DS,ENSG00000181773,-0.4000000000,0.0153000000
BD,Pacifico,2016,DS,ENSG00000125730,0.3700000000,0.0153000000
BD,Pacifico,2016,DS,ENSG00000102547,0.3000000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000103707,-0.2300000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000110799,0.3700000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000114770,0.2100000000,0.0154000000
BD,Pacifico,2016,DS,ENSG00000119650,-0.1900000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000136444,0.2300000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000157150,-0.3700000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000179178,-0.3900000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000198574,0.3100000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000204065,-0.2900000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000214226,0.3800000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000229808,0.3500000000,0.0156000000
BD,Pacifico,2016,DS,ENSG00000237399,0.4000000000,0.0155000000
BD,Pacifico,2016,DS,ENSG00000272622,0.4000000000,0.0157000000
BD,Pacifico,2016,DS,ENSG00000122477,0.3400000000,0.0158000000
BD,Pacifico,2016,DS,ENSG00000156463,-0.4000000000,0.0159000000
BD,Pacifico,2016,DS,ENSG00000165055,-0.2000000000,0.0160000000
BD,Pacifico,2016,DS,ENSG00000204103,0.3400000000,0.0160000000
BD,Pacifico,2016,DS,ENSG00000230789,0.3500000000,0.0160000000
BD,Pacifico,2016,DS,ENSG00000182636,-0.2300000000,0.0160000000
BD,Pacifico,2016,DS,ENSG00000273356,0.3900000000,0.0161000000
BD,Pacifico,2016,DS,ENSG00000177370,0.2400000000,0.0162000000
BD,Pacifico,2016,DS,ENSG00000271447,-0.3600000000,0.0162000000
BD,Pacifico,2016,DS,ENSG00000231217,0.4000000000,0.0163000000
BD,Pacifico,2016,DS,ENSG00000141434,0.3700000000,0.0163000000
BD,Pacifico,2016,DS,ENSG00000182472,0.3900000000,0.0163000000
BD,Pacifico,2016,DS,ENSG00000135245,0.4000000000,0.0164000000
BD,Pacifico,2016,DS,ENSG00000158220,0.2900000000,0.0166000000
BD,Pacifico,2016,DS,ENSG00000243979,0.4000000000,0.0166000000
BD,Pacifico,2016,DS,ENSG00000043462,0.3500000000,0.0167000000
BD,Pacifico,2016,DS,ENSG00000132002,0.4000000000,0.0167000000
BD,Pacifico,2016,DS,ENSG00000150459,-0.1600000000,0.0168000000
BD,Pacifico,2016,DS,ENSG00000179295,-0.1900000000,0.0168000000
BD,Pacifico,2016,DS,ENSG00000102743,-0.3200000000,0.0169000000
BD,Pacifico,2016,DS,ENSG00000138964,0.3800000000,0.0168000000
BD,Pacifico,2016,DS,ENSG00000054118,-0.1400000000,0.0170000000
BD,Pacifico,2016,DS,ENSG00000104635,0.3800000000,0.0170000000
BD,Pacifico,2016,DS,ENSG00000125735,0.3800000000,0.0170000000
BD,Pacifico,2016,DS,ENSG00000185483,-0.3300000000,0.0170000000
BD,Pacifico,2016,DS,ENSG00000213252,-0.2300000000,0.0170000000
BD,Pacifico,2016,DS,ENSG00000100889,0.3300000000,0.0172000000
BD,Pacifico,2016,DS,ENSG00000138336,-0.2200000000,0.0172000000
BD,Pacifico,2016,DS,ENSG00000173221,0.3900000000,0.0171000000
BD,Pacifico,2016,DS,ENSG00000254081,-0.4000000000,0.0171000000
BD,Pacifico,2016,DS,ENSG00000255458,-0.4000000000,0.0172000000
BD,Pacifico,2016,DS,ENSG00000267500,-0.3900000000,0.0172000000
BD,Pacifico,2016,DS,ENSG00000232368,0.3900000000,0.0173000000
BD,Pacifico,2016,DS,ENSG00000099622,-0.3200000000,0.0174000000
BD,Pacifico,2016,DS,ENSG00000196655,-0.2200000000,0.0173000000
BD,Pacifico,2016,DS,ENSG00000250289,0.3900000000,0.0175000000
BD,Pacifico,2016,DS,ENSG00000257261,-0.3700000000,0.0173000000
BD,Pacifico,2016,DS,ENSG00000257743,0.4000000000,0.0175000000
BD,Pacifico,2016,DS,ENSG00000259804,0.3900000000,0.0174000000
BD,Pacifico,2016,DS,ENSG00000272870,0.3400000000,0.0174000000
BD,Pacifico,2016,DS,ENSG00000101276,0.4000000000,0.0176000000
BD,Pacifico,2016,DS,ENSG00000118113,0.2600000000,0.0176000000
BD,Pacifico,2016,DS,ENSG00000133639,0.2800000000,0.0176000000
BD,Pacifico,2016,DS,ENSG00000166130,0.2800000000,0.0177000000
BD,Pacifico,2016,DS,ENSG00000169860,-0.3600000000,0.0176000000
BD,Pacifico,2016,DS,ENSG00000172922,0.2700000000,0.0177000000
BD,Pacifico,2016,DS,ENSG00000179761,-0.3500000000,0.0176000000
BD,Pacifico,2016,DS,ENSG00000223960,0.2900000000,0.0177000000
BD,Pacifico,2016,DS,ENSG00000187720,0.3000000000,0.0177000000
BD,Pacifico,2016,DS,ENSG00000160224,0.3800000000,0.0178000000
BD,Pacifico,2016,DS,ENSG00000272137,0.3700000000,0.0178000000
BD,Pacifico,2016,DS,ENSG00000185875,-0.2700000000,0.0179000000
BD,Pacifico,2016,DS,ENSG00000213903,0.3400000000,0.0179000000
BD,Pacifico,2016,DS,ENSG00000173598,0.3100000000,0.0181000000
BD,Pacifico,2016,DS,ENSG00000235012,0.3700000000,0.0180000000
BD,Pacifico,2016,DS,ENSG00000267452,0.3900000000,0.0180000000
BD,Pacifico,2016,DS,ENSG00000272688,0.3800000000,0.0180000000
BD,Pacifico,2016,DS,ENSG00000233913,-0.3500000000,0.0181000000
BD,Pacifico,2016,DS,ENSG00000101198,-0.3200000000,0.0183000000
BD,Pacifico,2016,DS,ENSG00000148985,-0.2200000000,0.0184000000
BD,Pacifico,2016,DS,ENSG00000153879,0.2900000000,0.0183000000
BD,Pacifico,2016,DS,ENSG00000174125,0.3700000000,0.0184000000
BD,Pacifico,2016,DS,ENSG00000269956,-0.3900000000,0.0184000000
BD,Pacifico,2016,DS,ENSG00000271020,0.3900000000,0.0183000000
BD,Pacifico,2016,DS,ENSG00000187773,-0.3000000000,0.0184000000
BD,Pacifico,2016,DS,ENSG00000229334,-0.3900000000,0.0185000000
BD,Pacifico,2016,DS,ENSG00000085063,0.2400000000,0.0185000000
BD,Pacifico,2016,DS,ENSG00000188004,-0.2700000000,0.0185000000
BD,Pacifico,2016,DS,ENSG00000271755,0.3600000000,0.0187000000
BD,Pacifico,2016,DS,ENSG00000065308,0.3400000000,0.0192000000
BD,Pacifico,2016,DS,ENSG00000070495,0.3400000000,0.0191000000
BD,Pacifico,2016,DS,ENSG00000100319,0.2800000000,0.0190000000
BD,Pacifico,2016,DS,ENSG00000125810,0.3900000000,0.0191000000
BD,Pacifico,2016,DS,ENSG00000132406,-0.2400000000,0.0190000000
BD,Pacifico,2016,DS,ENSG00000147889,0.3900000000,0.0189000000
BD,Pacifico,2016,DS,ENSG00000148123,-0.3200000000,0.0189000000
BD,Pacifico,2016,DS,ENSG00000163131,0.3800000000,0.0192000000
BD,Pacifico,2016,DS,ENSG00000166432,-0.2500000000,0.0193000000
BD,Pacifico,2016,DS,ENSG00000170043,-0.2700000000,0.0193000000
BD,Pacifico,2016,DS,ENSG00000224376,0.3900000000,0.0189000000
BD,Pacifico,2016,DS,ENSG00000226791,0.3900000000,0.0191000000
BD,Pacifico,2016,DS,ENSG00000231738,0.3800000000,0.0188000000
BD,Pacifico,2016,DS,ENSG00000234719,-0.3600000000,0.0190000000
BD,Pacifico,2016,DS,ENSG00000246982,0.3300000000,0.0191000000
BD,Pacifico,2016,DS,ENSG00000270802,0.3800000000,0.0192000000
BD,Pacifico,2016,DS,ENSG00000274322,0.3800000000,0.0191000000
BD,Pacifico,2016,DS,ENSG00000277662,0.3900000000,0.0190000000
BD,Pacifico,2016,DS,ENSG00000163154,0.3900000000,0.0194000000
BD,Pacifico,2016,DS,ENSG00000184647,0.3500000000,0.0194000000
BD,Pacifico,2016,DS,ENSG00000231272,0.3700000000,0.0194000000
BD,Pacifico,2016,DS,ENSG00000248493,-0.3900000000,0.0194000000
BD,Pacifico,2016,DS,ENSG00000142945,0.3900000000,0.0195000000
BD,Pacifico,2016,DS,ENSG00000197299,0.3200000000,0.0195000000
BD,Pacifico,2016,DS,ENSG00000214881,-0.3700000000,0.0195000000
BD,Pacifico,2016,DS,ENSG00000231404,0.2700000000,0.0196000000
BD,Pacifico,2016,DS,ENSG00000248210,-0.3900000000,0.0195000000
BD,Pacifico,2016,DS,ENSG00000100865,-0.1800000000,0.0197000000
