DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL,-LOGPVAL,,
MDD,Labonte,2017,NAc,ENSG00000244627,0.570919338,0.000210983,3.6757525367,,
MDD,Labonte,2017,NAc,ENSG00000106991,0.570337451,0.019325109,1.7138780478,,
MDD,Labonte,2017,NAc,ENSG00000229992,0.57028708,0.001197608,2.9216853116,,
MDD,Labonte,2017,NAc,ENSG00000231561,0.569567847,0.0422279,1.3744005156,,
MDD,Labonte,2017,NAc,ENSG00000144395,0.568760502,0.025352756,1.5959748233,,
MDD,Labonte,2017,NAc,ENSG00000017483,0.568241745,0.044371984,1.3528911523,,
MDD,Labonte,2017,NAc,ENSG00000072864,0.566438866,0.016230359,1.7896718739,,
MDD,Labonte,2017,NAc,ENSG00000173786,0.565209318,0.03800358,1.4201754902,,
MDD,Labonte,2017,NAc,ENSG00000259146,0.564415004,0.046426469,1.3332343457,,
MDD,Labonte,2017,NAc,ENSG00000148204,0.562553836,0.020989963,1.6779883270,,
MDD,Labonte,2017,NAc,ENSG00000225877,0.561891936,0.019675489,1.7060744652,,
MDD,Labonte,2017,NAc,ENSG00000264109,0.560715392,0.037209747,1.4293432829,,
MDD,Labonte,2017,NAc,ENSG00000089041,0.56040817,0.036970982,1.4321390138,,
MDD,Labonte,2017,NAc,ENSG00000225032,0.560402971,0.006066503,2.2170615833,,
MDD,Labonte,2017,NAc,ENSG00000241370,0.559051392,0.00973785,2.0115369195,,
MDD,Labonte,2017,NAc,ENSG00000169607,0.558631251,0.044674797,1.3499374122,,
MDD,Labonte,2017,NAc,ENSG00000272688,0.558481672,0.016061993,1.7942005677,,
MDD,Labonte,2017,NAc,ENSG00000143578,0.558016157,0.005252106,2.2796665174,,
MDD,Labonte,2017,NAc,ENSG00000248966,0.556382929,0.045913616,1.3380585023,,
MDD,Labonte,2017,NAc,ENSG00000254897,0.555640029,0.01451048,1.8383182211,,
MDD,Labonte,2017,NAc,ENSG00000157483,0.553875753,0.039563367,1.4027067553,,
MDD,Labonte,2017,NAc,ENSG00000103254,0.552957424,0.04939076,1.3063542911,,
MDD,Labonte,2017,NAc,ENSG00000141524,0.552832073,0.034090203,1.4673704126,,
MDD,Labonte,2017,NAc,ENSG00000053702,0.551946536,0.020271048,1.6931237980,,
MDD,Labonte,2017,NAc,ENSG00000224986,0.551181396,0.005131969,2.2897159757,,
MDD,Labonte,2017,NAc,ENSG00000187764,0.55104903,0.017608028,1.7542892798,,
MDD,Labonte,2017,NAc,ENSG00000099282,0.550569694,0.035959999,1.4441803290,,
MDD,Labonte,2017,NAc,ENSG00000185681,0.550157081,0.033740017,1.4718547029,,
MDD,Labonte,2017,NAc,ENSG00000251364,0.550089575,0.01898191,1.7216600901,,
MDD,Labonte,2017,NAc,ENSG00000166091,0.548705856,0.026387212,1.5786064937,,
MDD,Labonte,2017,NAc,ENSG00000156510,0.548237772,0.012353223,1.9082197186,,
MDD,Labonte,2017,NAc,ENSG00000272215,0.546020323,0.042664499,1.3699333498,,
MDD,Labonte,2017,NAc,ENSG00000249685,0.545764408,0.028336364,1.5476558773,,
MDD,Labonte,2017,NAc,ENSG00000243024,0.545035673,0.001741698,2.7590271469,,
MDD,Labonte,2017,NAc,ENSG00000171604,0.543300513,0.030461066,1.5162549024,,
MDD,Labonte,2017,NAc,ENSG00000057704,0.543229796,0.048464902,1.3145726611,,
MDD,Labonte,2017,NAc,ENSG00000250547,0.542712638,0.04093374,1.3879185733,,
MDD,Labonte,2017,NAc,ENSG00000271993,0.542269436,0.008179586,2.0872686771,,
MDD,Labonte,2017,NAc,ENSG00000207082,0.541202118,0.02542818,1.5946847230,,
MDD,Labonte,2017,NAc,ENSG00000114993,0.541122744,0.030472777,1.5160879665,,
MDD,Labonte,2017,NAc,ENSG00000184986,0.540905686,0.012709369,1.8958760109,,
MDD,Labonte,2017,NAc,ENSG00000120729,0.540731684,0.042045815,1.3762772249,,
MDD,Labonte,2017,NAc,ENSG00000165175,0.540644281,0.003027449,2.5189231642,,
MDD,Labonte,2017,NAc,ENSG00000255819,0.539635203,0.012438167,1.9052436165,,
MDD,Labonte,2017,NAc,ENSG00000235554,0.538712855,0.012368404,1.9076863375,,
MDD,Labonte,2017,NAc,ENSG00000116574,0.538551794,0.036934359,1.4325694338,,
MDD,Labonte,2017,NAc,ENSG00000198597,0.537818228,0.038440967,1.4152056960,,
MDD,Labonte,2017,NAc,ENSG00000212951,0.535634858,0.045967961,1.3375447598,,
MDD,Labonte,2017,NAc,ENSG00000237757,0.533695126,0.025575997,1.5921674277,,
MDD,Labonte,2017,NAc,ENSG00000221843,0.532843034,0.024963493,1.6026946464,,
MDD,Labonte,2017,NAc,ENSG00000220305,0.530619516,0.045932073,1.3378839536,,
MDD,Labonte,2017,NAc,ENSG00000255559,0.530533337,0.005456288,2.2631027143,,
MDD,Labonte,2017,NAc,ENSG00000222040,0.529600261,0.031094595,1.5073150954,,
MDD,Labonte,2017,NAc,ENSG00000117115,0.528711146,0.019399176,1.7122167168,,
MDD,Labonte,2017,NAc,ENSG00000261839,0.527122405,0.011310254,1.9465276418,,
MDD,Labonte,2017,NAc,ENSG00000168672,0.526979181,0.00838949,2.0762644393,,
MDD,Labonte,2017,NAc,ENSG00000228238,0.526756026,0.036107763,1.4423994168,,
MDD,Labonte,2017,NAc,ENSG00000112561,0.525823524,0.029427937,1.5312401824,,
MDD,Labonte,2017,NAc,ENSG00000196569,0.525284817,0.006467847,2.1892402621,,
MDD,Labonte,2017,NAc,ENSG00000126803,0.52484413,0.041964882,1.3771139937,,
MDD,Labonte,2017,NAc,ENSG00000120322,0.524176425,0.017158491,1.7655209087,,
MDD,Labonte,2017,NAc,ENSG00000259644,0.52398501,0.01854968,1.7316635780,,
MDD,Labonte,2017,NAc,ENSG00000136457,0.522500366,0.04447577,1.3518765243,,
MDD,Labonte,2017,NAc,ENSG00000248098,0.519226366,0.033625494,1.4733313266,,
MDD,Labonte,2017,NAc,ENSG00000245213,0.519226075,0.00318476,2.4969232900,,
MDD,Labonte,2017,NAc,ENSG00000201573,0.519093612,0.042256065,1.3741109481,,
MDD,Labonte,2017,NAc,ENSG00000214562,0.517968963,0.046974514,1.3281377044,,
MDD,Labonte,2017,NAc,ENSG00000241868,0.517929596,0.037969787,1.4205618391,,
MDD,Labonte,2017,NAc,ENSG00000133805,0.51741334,0.004266699,2.3699079939,,
MDD,Labonte,2017,NAc,ENSG00000245498,0.515438445,0.000333182,3.4773184692,,
MDD,Labonte,2017,NAc,ENSG00000078814,0.514597241,0.024217054,1.6158786898,,
MDD,Labonte,2017,NAc,ENSG00000244879,0.514241078,0.001669497,2.7774143570,,
MDD,Labonte,2017,NAc,ENSG00000240083,0.514199949,0.012400406,1.9065640954,,
MDD,Labonte,2017,NAc,ENSG00000159433,0.513469654,0.018331384,1.7368047450,,
MDD,Labonte,2017,NAc,ENSG00000224451,0.512759154,0.009082205,2.0418086996,,
MDD,Labonte,2017,NAc,ENSG00000136098,0.511201094,0.011989791,1.9211883872,,
MDD,Labonte,2017,NAc,ENSG00000168297,0.509989149,0.020422302,1.6898953059,,
MDD,Labonte,2017,NAc,ENSG00000115468,0.50991745,0.025739813,1.5893946126,,
MDD,Labonte,2017,NAc,ENSG00000258461,0.509079515,0.008749605,2.0580115527,,
MDD,Labonte,2017,NAc,ENSG00000120889,0.505372504,0.00461037,2.3362642194,,
MDD,Labonte,2017,NAc,ENSG00000215165,0.504093942,0.048038209,1.3184131927,,
MDD,Labonte,2017,NAc,ENSG00000233540,0.504006006,0.023034977,1.6376122170,,
MDD,Labonte,2017,NAc,ENSG00000225192,0.503992377,0.009539101,2.0204925529,,
MDD,Labonte,2017,NAc,ENSG00000213976,0.500940729,0.008277528,2.0820993415,,
MDD,Labonte,2017,NAc,ENSG00000256040,0.500922086,0.022031396,1.6569579833,,
MDD,Labonte,2017,NAc,ENSG00000125820,0.499256157,0.018972109,1.7218843889,,
MDD,Labonte,2017,NAc,ENSG00000213089,0.497996023,0.011043081,1.9569097423,,
MDD,Labonte,2017,NAc,ENSG00000250569,0.497875656,0.008334996,2.0790946043,,
MDD,Labonte,2017,NAc,ENSG00000234129,0.496720622,0.016467153,1.7833814794,,
MDD,Labonte,2017,NAc,ENSG00000111452,0.494824912,0.012421616,1.9058219006,,
MDD,Labonte,2017,NAc,ENSG00000181409,0.494351494,0.017158909,1.7655103290,,
MDD,Labonte,2017,NAc,ENSG00000236489,0.494216658,0.012471581,1.9040784883,,
MDD,Labonte,2017,NAc,ENSG00000232474,0.493736741,0.037451555,1.4265301456,,
MDD,Labonte,2017,NAc,ENSG00000200086,0.493335577,0.043261217,1.3639012674,,
MDD,Labonte,2017,NAc,ENSG00000157873,0.493293093,0.022145886,1.6547069400,,
MDD,Labonte,2017,NAc,ENSG00000019144,0.492082063,0.014656209,1.8339783505,,
MDD,Labonte,2017,NAc,ENSG00000232437,0.491609451,0.048495625,1.3142974392,,
MDD,Labonte,2017,NAc,ENSG00000271009,0.491162292,0.01668506,1.7776722273,,
MDD,Labonte,2017,NAc,ENSG00000263316,0.489555254,0.031575013,1.5006564620,,
MDD,Labonte,2017,NAc,ENSG00000235529,0.488788977,0.049299415,1.3071582341,,
MDD,Labonte,2017,NAc,ENSG00000250197,0.488046925,0.011761141,1.9295505434,,
MDD,Labonte,2017,NAc,ENSG00000120907,0.488025132,0.036983835,1.4319880571,,
MDD,Labonte,2017,NAc,ENSG00000213988,0.486817437,0.011849053,1.9263163579,,
MDD,Labonte,2017,NAc,ENSG00000237356,0.485242753,0.039147128,1.4073000941,,
MDD,Labonte,2017,NAc,ENSG00000150457,0.485230642,0.000673417,3.1717159243,,
MDD,Labonte,2017,NAc,ENSG00000162073,0.484192718,0.03568565,1.4475063883,,
MDD,Labonte,2017,NAc,ENSG00000237359,0.482224003,0.016430417,1.7843514141,,
MDD,Labonte,2017,NAc,ENSG00000265263,0.481100003,0.043422456,1.3622856162,,
MDD,Labonte,2017,NAc,ENSG00000168404,0.479829473,0.025299669,1.5968851607,,
MDD,Labonte,2017,NAc,ENSG00000130589,0.478724278,0.022869829,1.6407370826,,
MDD,Labonte,2017,NAc,ENSG00000156925,0.478543655,0.030188037,1.5201651264,,
MDD,Labonte,2017,NAc,ENSG00000226508,0.4784557,0.007172869,2.1443071007,,
MDD,Labonte,2017,NAc,ENSG00000204316,0.477957326,0.041661646,1.3802635756,,
MDD,Labonte,2017,NAc,ENSG00000109458,0.476778179,0.021304517,1.6715283074,,
MDD,Labonte,2017,NAc,ENSG00000149633,0.476688152,0.02624903,1.5808867408,,
MDD,Labonte,2017,NAc,ENSG00000176058,0.476358856,0.023867762,1.6221883014,,
MDD,Labonte,2017,NAc,ENSG00000257354,0.475103808,0.040492016,1.3926306002,,
MDD,Labonte,2017,NAc,ENSG00000205485,0.474460745,0.014400725,1.8416156429,,
MDD,Labonte,2017,NAc,ENSG00000273284,0.474384754,0.003246161,2.4886299443,,
MDD,Labonte,2017,NAc,ENSG00000259768,0.473963748,0.044419183,1.3524294337,,
MDD,Labonte,2017,NAc,ENSG00000137221,0.473920442,0.011311156,1.9464930079,,
MDD,Labonte,2017,NAc,ENSG00000253516,0.473719828,0.004135878,2.3834322805,,
MDD,Labonte,2017,NAc,ENSG00000166845,0.471887832,0.009815448,2.0080898734,,
MDD,Labonte,2017,NAc,ENSG00000183196,0.471856789,0.033268312,1.4779692342,,
MDD,Labonte,2017,NAc,ENSG00000139352,0.471733895,0.025124749,1.5998982682,,
MDD,Labonte,2017,NAc,ENSG00000117707,0.471183061,0.027558448,1.5597452441,,
MDD,Labonte,2017,NAc,ENSG00000231177,0.469640595,0.013887193,1.8573855288,,
MDD,Labonte,2017,NAc,ENSG00000259315,0.469393114,0.047081162,1.3271528270,,
MDD,Labonte,2017,NAc,ENSG00000268816,0.467678051,0.034062374,1.4677250869,,
MDD,Labonte,2017,NAc,ENSG00000247240,0.466334604,0.030711991,1.5126920282,,
MDD,Labonte,2017,NAc,ENSG00000249553,0.464693091,0.034654511,1.4602402250,,
MDD,Labonte,2017,NAc,ENSG00000166046,0.462540508,0.0277832,1.5562177348,,
MDD,Labonte,2017,NAc,ENSG00000009790,0.461762648,0.0415677,1.3812440050,,
MDD,Labonte,2017,NAc,ENSG00000269510,0.461007371,0.03008564,1.5216407455,,
MDD,Labonte,2017,NAc,ENSG00000107331,0.459116943,0.020102831,1.6967427783,,
MDD,Labonte,2017,NAc,ENSG00000269439,0.457415691,0.035104651,1.4546353402,,
MDD,Labonte,2017,NAc,ENSG00000189058,0.457305361,0.013342548,1.8747612261,,
MDD,Labonte,2017,NAc,ENSG00000169504,0.456659382,0.036049501,1.4431007424,,
MDD,Labonte,2017,NAc,ENSG00000269821,0.456399464,0.001103663,2.9571635168,,
MDD,Labonte,2017,NAc,ENSG00000123080,0.456233311,0.046283801,1.3345709824,,
MDD,Labonte,2017,NAc,ENSG00000241015,0.454608571,0.0036591,2.4366257215,,
MDD,Labonte,2017,NAc,ENSG00000260372,0.454254511,0.003637697,2.4391734781,,
MDD,Labonte,2017,NAc,ENSG00000145623,0.454018346,0.036971214,1.4321362885,,
MDD,Labonte,2017,NAc,ENSG00000092421,0.454013983,0.007932595,2.1005847181,,
MDD,Labonte,2017,NAc,ENSG00000169105,0.453331118,0.027856453,1.5550741837,,
MDD,Labonte,2017,NAc,ENSG00000110799,0.452569151,0.048478637,1.3144495991,,
MDD,Labonte,2017,NAc,ENSG00000232648,0.451658352,0.03673529,1.4349165273,,
MDD,Labonte,2017,NAc,ENSG00000267586,0.45164637,0.029432532,1.5311723751,,
MDD,Labonte,2017,NAc,ENSG00000261584,0.451025269,0.011370102,1.9442356393,,
MDD,Labonte,2017,NAc,ENSG00000147082,0.450339828,0.025689091,1.5902512628,,
MDD,Labonte,2017,NAc,ENSG00000100842,0.449868932,0.030677648,1.5131779400,,
MDD,Labonte,2017,NAc,ENSG00000260038,0.449005555,0.024311342,1.6141910672,,
MDD,Labonte,2017,NAc,ENSG00000177173,0.447066135,0.024250571,1.6152780311,,
MDD,Labonte,2017,NAc,ENSG00000149531,0.446263541,0.019795815,1.7034266135,,
MDD,Labonte,2017,NAc,ENSG00000176720,0.446076914,0.040045171,1.3974498475,,
MDD,Labonte,2017,NAc,ENSG00000154898,0.44606419,0.005072905,2.2947432706,,
MDD,Labonte,2017,NAc,ENSG00000224315,0.445805518,0.017415243,1.7590704613,,
MDD,Labonte,2017,NAc,ENSG00000205927,0.445296146,0.023717016,1.6249399534,,
MDD,Labonte,2017,NAc,ENSG00000109099,0.444159891,0.043062037,1.3659054302,,
MDD,Labonte,2017,NAc,ENSG00000249700,0.443478429,0.046990735,1.3279877620,,
MDD,Labonte,2017,NAc,ENSG00000215158,0.443357028,0.006870249,2.1630275224,,
MDD,Labonte,2017,NAc,ENSG00000171121,0.442157991,0.014637844,1.8345228856,,
MDD,Labonte,2017,NAc,ENSG00000183580,0.439824011,0.009987873,2.0005269885,,
MDD,Labonte,2017,NAc,ENSG00000162241,0.439735046,0.01289699,1.8895116369,,
MDD,Labonte,2017,NAc,ENSG00000207233,0.438505823,0.046457903,1.3329403971,,
MDD,Labonte,2017,NAc,ENSG00000070214,0.438254625,0.032681717,1.4856951350,,
MDD,Labonte,2017,NAc,ENSG00000245293,0.438034884,0.024934368,1.6032016352,,
MDD,Labonte,2017,NAc,ENSG00000250326,0.4371614,0.003468363,2.4598754554,,
MDD,Labonte,2017,NAc,ENSG00000251034,0.435024168,0.009176533,2.0373213693,,
MDD,Labonte,2017,NAc,ENSG00000172830,0.43498363,0.01981358,1.7030370472,,
MDD,Labonte,2017,NAc,ENSG00000138795,0.434776205,0.026803638,1.5718062561,,
MDD,Labonte,2017,NAc,ENSG00000222898,0.434576518,0.024997839,1.6020975334,,
MDD,Labonte,2017,NAc,ENSG00000250257,0.434064886,0.013632402,1.8654276157,,
MDD,Labonte,2017,NAc,ENSG00000188706,0.433481546,0.035942226,1.4443950294,,
MDD,Labonte,2017,NAc,ENSG00000258999,0.431221282,0.018052962,1.7434515320,,
MDD,Labonte,2017,NAc,ENSG00000264529,0.430812698,0.043078072,1.3657437422,,
MDD,Labonte,2017,NAc,ENSG00000244274,0.430282889,0.049267877,1.3074361515,,
MDD,Labonte,2017,NAc,ENSG00000268397,0.427594201,0.014706125,1.8325017469,,
MDD,Labonte,2017,NAc,ENSG00000139547,0.427349748,0.017094074,1.7671544203,,
MDD,Labonte,2017,NAc,ENSG00000140678,0.427272667,0.043556547,1.3609465568,,
MDD,Labonte,2017,NAc,ENSG00000259512,0.426850993,0.032676767,1.4857609186,,
MDD,Labonte,2017,NAc,ENSG00000108375,0.426677041,0.014101674,1.8507293295,,
MDD,Labonte,2017,NAc,ENSG00000120160,0.426565951,0.022243971,1.6527876798,,
MDD,Labonte,2017,NAc,ENSG00000242808,0.426335404,0.049304419,1.3071141545,,
MDD,Labonte,2017,NAc,ENSG00000152558,0.425055183,0.031070996,1.5076448249,,
MDD,Labonte,2017,NAc,ENSG00000258526,0.424286984,0.022604677,1.6458016943,,
MDD,Labonte,2017,NAc,ENSG00000226314,0.422207844,0.028614612,1.5434121385,,
MDD,Labonte,2017,NAc,ENSG00000262001,0.422106088,0.019022201,1.7207392336,,
MDD,Labonte,2017,NAc,ENSG00000181638,0.421838567,0.036352893,1.4394610218,,
MDD,Labonte,2017,NAc,ENSG00000182263,0.421729341,0.00188169,2.7254519231,,
MDD,Labonte,2017,NAc,ENSG00000150867,0.42168906,0.049250632,1.3075881921,,
MDD,Labonte,2017,NAc,ENSG00000242337,0.421660981,0.041882814,1.3779641469,,
MDD,Labonte,2017,NAc,ENSG00000268061,0.421465069,0.040735767,1.3900241021,,
MDD,Labonte,2017,NAc,ENSG00000161912,0.420633502,0.006278324,2.2021562758,,
MDD,Labonte,2017,NAc,ENSG00000230448,0.419626868,0.033641709,1.4731219501,,
MDD,Labonte,2017,NAc,ENSG00000270419,0.41909228,0.021097391,1.6757712482,,
MDD,Labonte,2017,NAc,ENSG00000157703,0.41832915,0.019179543,1.7171617452,,
MDD,Labonte,2017,NAc,ENSG00000185634,0.41795622,0.022624447,1.6454220273,,
MDD,Labonte,2017,NAc,ENSG00000231697,0.417545096,0.017470935,1.7576838521,,
MDD,Labonte,2017,NAc,ENSG00000256360,0.416006051,0.049917848,1.3017441457,,
MDD,Labonte,2017,NAc,ENSG00000172687,0.415584777,0.026700913,1.5734738883,,
MDD,Labonte,2017,NAc,ENSG00000259158,0.413808977,0.030194301,1.5200750199,,
MDD,Labonte,2017,NAc,ENSG00000176771,0.412772055,0.011425268,1.9421336040,,
MDD,Labonte,2017,NAc,ENSG00000176463,0.412757178,0.03801769,1.4200142749,,
MDD,Labonte,2017,NAc,ENSG00000257842,0.411681927,0.027398632,1.5622711207,,
MDD,Labonte,2017,NAc,ENSG00000139880,0.411637169,0.018312955,1.7372415718,,
MDD,Labonte,2017,NAc,ENSG00000227331,0.409855778,0.014950487,1.8253446603,,
MDD,Labonte,2017,NAc,ENSG00000258458,0.408790482,0.044910285,1.3476541889,,
MDD,Labonte,2017,NAc,ENSG00000162994,0.408741063,0.009700835,2.0131908822,,
MDD,Labonte,2017,NAc,ENSG00000167995,0.407960049,0.039723091,1.4009569648,,
MDD,Labonte,2017,NAc,ENSG00000238368,0.407946807,0.038757666,1.4116423842,,
MDD,Labonte,2017,NAc,ENSG00000254985,0.407895363,0.031702008,1.4989132288,,
MDD,Labonte,2017,NAc,ENSG00000134851,0.407255204,0.029998972,1.5228936274,,
MDD,Labonte,2017,NAc,ENSG00000239280,0.406753316,0.049942551,1.3015292782,,
MDD,Labonte,2017,NAc,ENSG00000179104,0.40501286,0.034550785,1.4615420809,,
MDD,Labonte,2017,NAc,ENSG00000128309,0.404524275,0.038031742,1.4198537818,,
MDD,Labonte,2017,NAc,ENSG00000163531,0.403501141,0.011460426,1.9407992387,,
MDD,Labonte,2017,NAc,ENSG00000272024,0.400560105,0.028124041,1.5509222776,,
MDD,Labonte,2017,NAc,ENSG00000177839,0.399489559,0.016676552,1.7778937380,,
MDD,Labonte,2017,NAc,ENSG00000144648,0.398482749,0.028558081,1.5442709789,,
MDD,Labonte,2017,NAc,ENSG00000236204,0.396281914,0.044327253,1.3533291815,,
MDD,Labonte,2017,NAc,ENSG00000224892,0.395628197,0.039846445,1.3996104192,,
MDD,Labonte,2017,NAc,ENSG00000258900,0.394252837,0.014731966,1.8317392921,,
MDD,Labonte,2017,NAc,ENSG00000132846,0.394190409,0.033022802,1.4811860794,,
MDD,Labonte,2017,NAc,ENSG00000255857,0.39367686,0.005193391,2.2845489790,,
MDD,Labonte,2017,NAc,ENSG00000102755,0.39358738,0.030470401,1.5161218303,,
MDD,Labonte,2017,NAc,ENSG00000115935,0.392566848,0.049872859,1.3021357348,,
MDD,Labonte,2017,NAc,ENSG00000133321,0.39255926,0.048767733,1.3118674324,,
MDD,Labonte,2017,NAc,ENSG00000170271,0.391563187,0.033517319,1.4747307272,,
MDD,Labonte,2017,NAc,ENSG00000090097,0.391517897,0.036126593,1.4421729936,,
MDD,Labonte,2017,NAc,ENSG00000266907,0.391513989,0.039197643,1.4067400468,,
MDD,Labonte,2017,NAc,ENSG00000039319,0.390104889,0.018668662,1.7288868072,,
MDD,Labonte,2017,NAc,ENSG00000272894,0.389565595,0.016615938,1.7794751370,,
MDD,Labonte,2017,NAc,ENSG00000240291,0.389499655,0.007302218,2.1365452058,,
MDD,Labonte,2017,NAc,ENSG00000222014,0.388171017,0.025961738,1.5856662372,,
MDD,Labonte,2017,NAc,ENSG00000065534,0.387623841,0.017892205,1.7473361345,,
MDD,Labonte,2017,NAc,ENSG00000255423,0.387481288,0.008547314,2.0681703412,,
MDD,Labonte,2017,NAc,ENSG00000185267,0.387275268,0.0184774,1.7333591395,,
MDD,Labonte,2017,NAc,ENSG00000108639,0.386487889,0.032577089,1.4870877257,,
MDD,Labonte,2017,NAc,ENSG00000204954,0.386300988,0.001894337,2.7225427581,,
MDD,Labonte,2017,NAc,ENSG00000230190,0.386055557,0.026682814,1.5737683711,,
MDD,Labonte,2017,NAc,ENSG00000226632,0.385658307,0.019940609,1.7002615822,,
MDD,Labonte,2017,NAc,ENSG00000118503,0.38545516,0.041102435,1.3861324488,,
MDD,Labonte,2017,NAc,ENSG00000166348,0.384143642,0.028499477,1.5451631097,,
MDD,Labonte,2017,NAc,ENSG00000153363,0.383625502,0.003968733,2.4013481177,,
MDD,Labonte,2017,NAc,ENSG00000266111,0.383271698,0.042288816,1.3737744740,,
MDD,Labonte,2017,NAc,ENSG00000150281,0.380323413,0.030501598,1.5156774071,,
MDD,Labonte,2017,NAc,ENSG00000196873,0.379106081,0.034818877,1.4581852401,,
MDD,Labonte,2017,NAc,ENSG00000247828,0.377500946,0.001201359,2.9203271937,,
MDD,Labonte,2017,NAc,ENSG00000127946,0.37660268,0.03434148,1.4641809922,,
MDD,Labonte,2017,NAc,ENSG00000269939,0.374965002,0.03983941,1.3996871019,,
MDD,Labonte,2017,NAc,ENSG00000205930,0.374237964,0.04142781,1.3827080242,,
MDD,Labonte,2017,NAc,ENSG00000070371,0.374113186,0.001117366,2.9518045478,,
MDD,Labonte,2017,NAc,ENSG00000230532,0.374105317,0.00879576,2.0557266293,,
MDD,Labonte,2017,NAc,ENSG00000173209,0.373352718,0.001588407,2.7990382077,,
MDD,Labonte,2017,NAc,ENSG00000137710,0.373067639,0.015763296,1.8023529693,,
MDD,Labonte,2017,NAc,ENSG00000070759,0.371729191,0.034438706,1.4629531751,,
MDD,Labonte,2017,NAc,ENSG00000231459,0.37105618,0.046284445,1.3345649396,,
MDD,Labonte,2017,NAc,ENSG00000092871,0.371050187,0.033288707,1.4777030734,,
MDD,Labonte,2017,NAc,ENSG00000234329,0.368462293,0.033670398,1.4727517500,,
MDD,Labonte,2017,NAc,ENSG00000260336,0.36832424,0.012692886,1.8964396205,,
MDD,Labonte,2017,NAc,ENSG00000064225,0.366846745,0.029735494,1.5267248421,,
MDD,Labonte,2017,NAc,ENSG00000121957,0.365725017,0.013160188,1.8807379066,,
MDD,Labonte,2017,NAc,ENSG00000225485,0.364606662,0.033715879,1.4721655134,,
MDD,Labonte,2017,NAc,ENSG00000123836,0.362832889,0.017169835,1.7652338783,,
MDD,Labonte,2017,NAc,ENSG00000130475,0.359945809,0.024020607,1.6194160222,,
MDD,Labonte,2017,NAc,ENSG00000105499,0.358902194,0.002909916,2.5361195475,,
MDD,Labonte,2017,NAc,ENSG00000103184,0.358580566,0.043653504,1.3599808904,,
MDD,Labonte,2017,NAc,ENSG00000184221,0.358286959,0.041158257,1.3855430253,,
MDD,Labonte,2017,NAc,ENSG00000106772,0.357964514,0.033798636,1.4711008260,,
MDD,Labonte,2017,NAc,ENSG00000204592,0.357820752,0.026538101,1.5761301574,,
MDD,Labonte,2017,NAc,ENSG00000101190,0.356549222,0.006041642,2.2188450126,,
MDD,Labonte,2017,NAc,ENSG00000004399,0.356213306,0.027978088,1.5531819682,,
MDD,Labonte,2017,NAc,ENSG00000075539,0.355625223,0.018471389,1.7335004455,,
MDD,Labonte,2017,NAc,ENSG00000106397,0.35342432,0.026525031,1.5763440999,,
MDD,Labonte,2017,NAc,ENSG00000185989,0.352931646,0.042933966,1.3671989920,,
MDD,Labonte,2017,NAc,ENSG00000224616,0.352616762,0.031422665,1.5027569846,,
MDD,Labonte,2017,NAc,ENSG00000196756,0.351975169,0.024656013,1.6080771496,,
MDD,Labonte,2017,NAc,ENSG00000189171,0.351035475,0.016308001,1.7875992706,,
MDD,Labonte,2017,NAc,ENSG00000171067,0.351025852,0.036563616,1.4369508608,,
MDD,Labonte,2017,NAc,ENSG00000260160,0.350139018,0.021567552,1.6661991462,,
MDD,Labonte,2017,NAc,ENSG00000127452,0.348814138,0.005859938,2.2321069789,,
MDD,Labonte,2017,NAc,ENSG00000175106,0.348781556,0.009727659,2.0119916619,,
